personID,personBusinessTitle,personBusinessTitleDetail
53974,53976,8
53977,33280,8
53978,33336,8
53979,33489,8
53980,33308,8
53981,33336,8
53982,33336,8
53983,36515,8
53984,33478,8
53985,53986,8
53987,33280,8
53988,33270,8
53989,33280,8
53990,33336,8
53991,37009,8
53992,53993,8
53994,33280,8
53995,45541,8
53996,53997,8
53998,33336,8
53999,33336,8
54000,33489,8
54001,54002,8
54003,46013,34572
54004,33622,8
54005,33691,8
54006,33691,8
54007,33905,8
54008,54009,8
54010,36028,8
54011,54013,8
54014,54015,8
54016,33280,8
54017,36400,8
54018,33280,8
54019,35340,8
54020,36077,8
54021,54022,8
54023,33482,8
54024,34936,8
54025,39952,8
54026,33489,8
54027,33280,8
54028,33336,8
54029,33333,8
54030,33280,8
54031,54032,8
54033,33518,8
54034,37926,8
54035,34246,8
54036,33677,8
54037,33280,8
54038,33336,8
54039,48931,8
54040,33280,8
54041,33518,8
54042,33280,8
54043,40667,8
54044,54045,8
54046,52918,8
54047,33280,8
54048,54049,8
54050,34568,8
54051,54052,8
54053,33280,8
54054,33518,35217
54055,44967,8
54056,54057,8
54058,33413,8
54059,33397,8
54060,34598,8
54061,54062,8
54063,33454,8
54064,33336,8
54065,33280,8
54066,33280,8
54067,33627,8
54068,33489,8
54069,33280,8
54070,54072,8
54073,54074,8
54075,52942,8
54076,33518,8
54077,40673,8
54078,33280,8
54079,38360,8
54080,54081,8
54082,33336,8
54083,38360,8
54084,33280,8
54085,33280,8
54086,39969,8
54087,33489,8
54088,33518,8
54090,33518,33344
54091,33280,8
54092,54093,33421
54094,33336,8
54095,54096,8
54097,33280,8
54098,33336,8
54099,37757,8
54100,33336,8
54101,35757,8
54102,33708,8
54103,40332,8
54104,54105,8
54106,33565,8
54107,33280,8
54108,35562,8
54109,33280,8
54110,33280,8
54111,33280,8
54112,33280,8
54113,33280,8
54114,33336,8
54115,36850,8
54116,33336,8
54117,33280,8
54118,33280,8
54119,54121,8
54122,33691,8
54123,33569,8
54124,33336,8
54125,33336,8
54126,33333,8
54127,54128,8
54129,33336,8
54130,7,8
54131,33336,8
54132,33280,8
54133,45261,8
54134,33280,8
54135,44218,8
54136,33336,8
54137,39165,8
54138,35488,8
54139,33336,8
54140,37308,8
54142,33518,8
54143,33280,8
54144,33280,8
54145,33270,8
54146,47942,8
54147,34918,8
54148,40025,8
54149,33336,8
54150,33336,8
54151,42897,8
54152,34021,8
54153,33336,8
54154,37551,8
54155,33280,8
54156,33280,8
54157,33569,8
54158,39773,8
54159,54160,8
54161,33329,8
54162,33270,8
54163,33565,8
54164,33336,8
54165,33270,8
54166,33336,8
54167,33336,8
54168,33336,8
54169,33376,8
54170,33336,8
54171,33336,8
54172,33489,8
54173,33280,8
54174,33270,8
54175,33336,8
54176,46502,54177
54178,33280,8
54179,33336,8
54180,54181,8
54182,33489,8
54183,33559,8
54184,34141,8
54185,54186,8
54187,7,8
54189,35940,8
54190,33280,8
54191,33569,8
54192,54193,8
54194,54195,8
54196,35975,8
54197,46929,8
54198,49389,8
54199,33387,8
54200,33672,8
54201,33616,35217
54202,33336,8
54203,54204,8
54205,33336,8
54206,37356,8
54207,7,8
54208,39952,8
54209,54210,8
54211,43933,8
54212,33336,8
54213,33336,8
54214,36932,8
54215,33518,8
54216,36093,8
54217,33336,8
54218,35556,8
54219,34677,8
54220,33280,8
54221,34226,8
54222,34693,8
54223,35308,8
54224,7,8
54226,33336,8
54227,54228,37028
54229,54230,35217
54231,50623,33421
54232,33280,8
54233,34226,8
54234,33518,33421
54235,33569,8
54236,33518,8
54237,34021,8
54238,33336,8
54239,54240,8
54241,35480,8
54242,33336,8
54243,33489,8
54244,35340,8
54245,7,8
54246,33280,8
54247,40144,8
54248,37299,8
54249,34246,8
54250,33336,8
54251,33336,8
54252,33407,8
54253,54255,33421
54256,33280,8
54257,33489,8
54258,33518,8
54259,33336,8
54260,33336,8
54261,37907,8
54262,45595,8
54263,33518,8
54265,39047,8
54266,54267,8
54268,36560,8
54269,33565,8
54270,33518,8
54271,33336,8
54272,36850,8
54273,37551,8
54275,54276,8
54277,34021,8
54278,33489,8
54279,33280,8
54280,34226,8
54281,33644,8
54282,33489,8
54283,33336,8
54284,43143,8
54285,33531,8
54286,33677,8
54287,54288,8
54289,33336,8
54290,33280,8
54291,33442,8
54293,33280,8
54294,33336,8
54295,36877,8
54297,33280,8
54298,52830,8
54299,33308,8
54300,34234,8
54301,33336,8
54302,33518,8
54303,37757,8
54304,50489,8
54305,49903,8
54306,54307,8
54308,34209,8
54309,34054,8
54310,33518,8
54311,54312,8
54313,33336,8
54314,33569,8
54315,33336,8
54316,33336,8
54317,54318,8
54319,33280,8
54320,54322,51086
54323,38807,8
54325,33280,8
54326,38440,8
54327,36632,8
54328,33308,8
54329,54330,8
54331,37107,8
54333,54334,8
54335,33280,8
54336,49683,8
54337,35430,8
54338,33336,8
54339,35375,8
54340,35886,8
54341,33280,8
54342,33280,8
54343,33336,8
54344,42379,8
54345,33336,8
54346,33569,8
54347,37194,8
54348,39723,8
54349,33280,8
54350,54351,8
54352,54353,8
54354,39634,8
54355,33947,8
54356,37971,8
54358,33267,8
54359,33336,8
54360,54361,8
54362,33280,8
54363,33518,8
54364,37773,8
54365,33270,8
54366,33280,8
54367,35816,8
54368,33489,8
54369,54370,8
54371,54372,8
54373,52000,8
54374,33336,8
54375,33336,8
54376,33336,8
54377,33609,8
54378,54379,8
54380,33336,8
54381,33691,37706
54382,38588,8
54383,39952,8
54384,33691,8
54385,33518,8
54386,33336,8
54387,33280,8
54388,33336,8
54389,33280,8
54390,34748,8
54391,33420,8
54392,33569,8
54393,33336,8
54394,34918,8
54395,33280,8
54396,54397,8
54398,33569,8
54399,34557,8
54400,33518,8
54401,33280,8
54402,33280,8
54403,33280,8
54404,33280,8
54405,33280,8
54406,54407,8
54408,33336,8
54409,33644,8
54410,33569,8
54411,33336,8
54412,33336,8
54413,39350,8
54414,33569,8
54415,33622,8
54416,54417,8
54418,54419,8
54420,33336,8
54421,33518,8
54422,33336,8
54423,54424,8
54425,34054,8
54426,36978,8
54427,33308,8
54428,33280,8
54429,48662,8
54430,33280,8
54431,54433,8
54434,33832,8
54436,33336,8
54437,34226,8
54438,54439,8
54440,33280,8
54441,33280,8
54442,54443,8
54444,33694,8
54445,33270,8
54446,54447,8
54448,33336,8
54449,34445,8
54450,54451,8
54452,33336,8
54453,54454,8
54455,34141,8
54456,33280,8
54457,35274,8
54458,33947,8
54459,33280,8
54460,33947,8
54461,44203,8
54462,33494,8
54463,7,8
54464,33489,8
54465,33280,8
54466,39217,8
54467,33569,8
54468,33489,8
54469,54470,8
54471,33280,8
54472,33280,8
54473,33569,8
54474,7,8
54475,33280,8
54476,54477,8
54478,33569,8
54479,54481,8
54482,33280,8
54483,33708,8
54485,37361,8
54486,33336,8
54487,54489,8
54490,33336,8
54491,47867,8
54492,33280,8
54493,54494,8
54495,33376,8
54496,33270,8
54497,35424,8
54498,33691,8
54500,33489,8
54501,33336,8
54502,35042,8
54503,33823,8
54504,36904,8
54505,33336,8
54506,44402,8
54507,33518,8
54508,33280,8
54509,33280,8
54510,33280,8
54511,34283,8
54512,33336,8
54513,38360,8
54514,33559,8
54515,36199,8
54516,33333,8
54517,34209,8
54518,34067,8
54519,33518,8
54521,33569,8
54522,54523,8
54524,33489,8
54525,54526,8
54527,54529,8
54530,7,8
54531,33367,8
54532,33270,8
54533,33336,8
54534,33518,8
54535,54536,8
54537,33518,8
54538,33270,8
54539,33280,8
54540,33691,8
54541,33336,8
54542,36220,8
54543,54544,8
54545,33280,8
54546,33677,8
54547,33333,8
54548,54549,8
54550,33280,8
54551,33280,8
54552,33336,8
54553,33336,8
54554,33518,8
54555,33270,8
54556,33280,8
54557,54558,8
54559,33489,8
54560,33336,8
54561,33336,8
54562,54563,8
54564,34557,49125
54565,33336,8
54566,36093,8
54568,33691,8
54570,33518,8
54571,41957,8
54572,33397,8
54573,37402,34005
54574,33336,8
54575,33336,8
54576,33336,8
54577,54578,8
54579,33336,8
54580,54581,8
54582,35042,8
54583,43276,8
54584,36038,8
54585,34918,33421
54586,54587,8
54588,33280,8
54589,33280,8
54590,33280,8
54591,33280,8
54592,35895,8
54594,54595,8
54596,33569,8
54597,33489,8
54598,33933,8
54599,33489,8
54600,33336,8
54601,33280,8
54602,33336,8
54603,33518,8
54604,33336,8
54605,36788,8
54607,33518,8
54608,33280,8
54609,33280,8
54610,54611,8
54612,33354,8
54613,33569,8
54614,33280,8
54615,33569,8
54616,33280,8
54617,33280,8
54618,33280,8
54619,42108,8
54620,33280,8
54621,33397,8
54622,33280,8
54623,33280,8
54624,33397,8
54625,33559,8
54626,33518,8
54627,47835,8
54628,33691,8
54629,33489,8
54630,36850,8
54631,33518,8
54632,33280,8
54633,33622,33344
54634,33280,8
54635,35375,8
54636,33280,8
54637,33280,8
54638,54639,8
54640,42511,8
54641,54642,8
54643,33270,8
54644,33518,8
54645,33336,8
54646,35556,8
54647,33336,8
54648,33489,8
54649,34936,8
54650,54651,8
54652,33280,8
54653,34226,8
54654,33397,8
54655,54656,8
54657,54658,8
54659,33336,8
54660,42891,8
54661,33280,8
54662,33280,8
54663,34883,8
54664,33489,8
54665,33336,8
54666,33336,8
54667,33280,8
54668,40144,8
54669,33280,8
54670,54671,8
54672,33336,8
54673,33518,8
54674,39634,8
54675,35722,8
54676,33336,8
54677,33518,8
54678,33336,8
54679,33280,8
54680,54682,8
54683,33336,8
54684,33559,8
54685,33489,8
54686,33559,8
54687,33280,8
54688,33609,8
54689,54690,8
54691,33336,8
54692,46418,8
54693,33336,8
54694,33336,8
54695,54696,8
54697,33397,8
54698,33336,8
54699,33336,8
54700,33780,8
54701,33336,8
54702,33336,8
54703,33280,8
54704,33280,8
54705,33280,8
54706,36834,8
54707,33336,8
54708,54709,8
54710,33569,8
54711,33280,8
54712,33280,8
54713,33308,8
54714,33336,8
54715,33708,8
54717,33559,8
54718,33336,8
54719,36199,8
54721,33947,8
54722,33413,8
54723,33270,8
54724,34141,8
54725,54726,8
54727,33336,8
54728,35042,8
54729,33367,8
54730,54731,8
54732,33609,8
54733,33336,8
54734,54204,8
54735,33518,8
54736,33336,8
54737,33280,8
54738,33280,8
54739,33336,8
54740,33280,8
54741,54743,36662
54744,39631,8
54745,34557,8
54746,33280,8
54747,33280,8
54748,33489,8
54749,48876,8
54750,33489,8
54751,33518,8
54752,33336,8
54753,33280,8
54754,33280,8
54755,33336,8
54756,33336,8
54757,33780,8
54758,35744,8
54759,44454,8
54760,33559,8
54761,33691,8
54762,33280,8
54763,33397,8
54764,33280,8
54765,33489,8
54766,33518,8
54767,54768,8
54769,33336,8
54770,54772,8
54773,33280,8
54774,33569,8
54775,33336,8
54776,33336,8
54777,34458,8
54778,33518,8
54780,33569,8
54781,33518,8
54782,54783,8
54784,54785,8
54786,54787,8
54788,33336,8
54789,34936,8
54790,33397,8
54791,33387,8
54792,54793,8
54794,33280,8
54795,7,8
54796,33280,8
54797,33280,8
54798,33489,8
54799,38144,8
54800,54801,8
54802,34598,8
54803,33336,8
54804,33518,8
54805,33336,8
54806,34668,8
54807,38118,8
54808,36757,8
54809,37402,34005
54810,33569,8
54811,37491,8
54812,33336,8
54813,34727,8
54814,33622,8
54815,40395,8
54816,33336,8
54817,33280,8
54818,37476,8
54819,45986,8
54820,33559,8
54821,35556,8
54822,33336,8
54823,33559,8
54824,54825,8
54826,37860,8
54827,36845,8
54828,33336,8
54829,33336,8
54830,33280,8
54831,54832,8
54833,54834,8
54835,37491,8
54836,33336,8
54837,33585,8
54838,40025,8
54839,33280,8
54840,33336,8
54841,33708,8
54843,34748,8
54844,33280,8
54845,33336,8
54846,34226,8
54847,37491,8
54848,33336,8
54849,33691,8
54850,49458,8
54851,33280,8
54852,34659,8
54853,33397,8
54854,36515,8
54855,33336,8
54856,33336,8
54857,54858,8
54859,54860,8
54861,33280,8
54862,34060,8
54863,35556,8
54864,7,8
54865,33862,8
54866,38898,8
54867,34496,8
54868,33333,8
54869,33336,8
54870,34936,8
54871,34936,8
54872,36199,8
54873,33280,8
54874,33336,8
54875,33518,8
54876,33518,8
54877,33336,8
54878,33280,8
54879,35045,8
54880,33336,8
54881,33336,8
54882,33336,8
54883,36093,8
54884,33280,8
54885,33489,8
54886,33280,8
54887,36960,8
54888,54889,8
54890,54891,8
54892,54893,8
54894,33336,8
54895,54896,8
54897,33336,8
54898,33518,8
54899,33559,8
54900,34936,8
54901,54902,8
54903,54904,8
54905,34748,8
54906,54907,8
54908,33489,8
54909,33518,8
54910,33336,8
54911,33616,8
54912,34226,8
54913,36757,8
54914,54915,8
54917,33413,8
54918,34711,8
54919,54920,8
54921,33336,8
54922,33336,8
54923,35318,8
54924,54926,8
54927,33518,8
54928,33280,8
54929,33336,8
54930,33489,8
54931,33336,8
54932,33336,8
54933,34627,8
54934,33280,8
54935,33336,8
54936,33569,8
54937,33518,8
54938,33336,8
54939,35527,8
54940,41014,8
54941,33708,8
54942,41466,8
54943,33569,8
54944,33518,8
54945,33430,43694
54946,33280,8
54947,33280,8
54948,33336,8
54949,33280,8
54950,54951,8
54952,33336,8
54953,33280,8
54954,54955,8
54956,33280,8
54957,33280,8
54958,54959,8
54960,33280,8
54961,33280,8
54962,33280,8
54963,49815,8
54965,33569,8
54966,33336,8
54967,33336,8
54968,33280,8
54969,33280,8
54970,33280,8
54971,33336,8
54972,33489,8
54973,33518,8
54974,33280,8
54975,43407,8
54976,33933,8
54977,33333,8
54978,33308,8
54979,54980,8
54981,38555,8
54982,36431,8
54984,38588,8
54985,33280,8
54986,33280,8
54987,34770,8
54988,54989,8
54990,54991,8
54992,54993,8
54994,36904,8
54995,33708,8
54997,33333,8
54998,33518,8
55000,34223,8
55002,33569,8
55003,35004,8
55004,55005,8
55006,34770,8
55007,44503,8
55008,33947,8
55009,34004,34005
55010,36114,8
55011,33622,8
55012,49285,8
55013,55014,8
55015,33569,8
55016,34067,8
55017,54481,8
55018,33336,8
55019,33336,8
55020,33518,35217
55021,33518,8
55022,35340,8
55023,33336,8
55024,40682,8
55025,55026,8
55027,33280,8
55028,55029,35217
55030,33413,8
55031,33489,8
55032,33336,8
55033,33336,8
55034,55035,8
55036,33336,8
55037,37188,8
55038,33336,8
55039,55041,33777
55042,33336,8
55043,38332,8
55045,34246,8
55046,38068,8
55047,53525,8
55048,7,8
55049,33354,8
55050,34141,8
55051,37971,8
55052,33518,8
55054,45116,8
55055,36883,8
55056,33708,8
55058,34656,33344
55059,33336,8
55060,46901,8
55061,34054,8
55062,33708,8
55063,55064,8
55065,33336,8
55066,55068,8
55069,33489,8
55070,37454,8
55071,33430,8
55072,46658,8
55073,33280,8
55074,33336,8
55075,33280,8
55076,55077,35217
55078,33691,8
55079,33336,8
55080,33569,8
55081,36220,8
55082,33569,8
55083,34054,8
55084,33336,8
55085,33280,8
55086,33280,8
55087,40380,8
55089,35123,8
55090,39770,8
55091,55092,8
55093,33518,8
55094,33367,8
55095,36757,8
55096,33280,8
55097,33518,8
55098,34226,8
55099,33518,8
55100,33413,8
55101,33270,8
55102,33489,8
55103,33336,8
55104,33967,8
55105,33336,8
55106,33308,8
55107,33280,8
55108,33929,8
55109,33518,8
55110,35488,8
55111,42482,8
55112,33280,8
55113,55114,8
55115,33336,8
55116,33308,8
55117,35556,8
55118,34770,8
55119,33336,8
55120,33280,8
55121,33280,8
55122,33518,8
55123,33397,8
55124,33308,8
55125,34021,8
55126,33336,8
55127,55129,8
55130,49036,8
55131,41612,8
55132,55133,8
55134,33336,8
55135,33518,8
55136,33280,8
55137,33336,8
55138,55140,8
55141,33336,8
55142,33280,8
55143,55144,8
55145,33336,8
55146,7,8
55147,33336,8
55148,33336,8
55149,55150,8
55151,33336,8
55152,33270,8
55153,33280,8
55154,42897,8
55155,33569,8
55156,36955,8
55157,33280,8
55158,33518,8
55160,33336,8
55161,33308,8
55162,33280,8
55163,33280,8
55164,40172,8
55165,33336,8
55166,55167,8
55168,33336,8
55169,33280,8
55170,34004,34005
55171,33518,35217
55172,33407,8
55173,34194,8
55174,39120,8
55175,51123,8
55176,34303,8
55177,33336,8
55178,33413,8
55179,33691,8
55180,33336,8
55181,33336,8
55182,33280,8
55183,33336,8
55184,33489,8
55185,36445,8
55186,36553,8
55187,33464,8
55188,33280,8
55189,33280,8
55190,33280,8
55191,33518,8
55192,33280,8
55193,33336,8
55194,33585,8
55195,37920,8
55196,35722,8
55197,34759,8
55198,33280,8
55199,35042,8
55200,33280,8
55201,33280,8
55202,55203,8
55204,33413,8
55205,33280,8
55206,36515,8
55207,33336,8
55208,37402,34005
55209,55210,8
55211,33336,8
55212,55213,8
55214,37860,8
55215,34659,8
55216,33280,8
55217,42384,8
55219,33336,8
55220,40499,8
55221,33280,8
55222,33336,8
55223,33708,8
55224,33336,8
55225,33947,8
55226,33270,8
55227,33280,8
55228,33280,8
55229,35775,51484
55230,55231,8
55232,33489,8
55233,33336,8
55234,33494,8
55235,55236,8
55237,33518,8
55238,33413,8
55239,33336,8
55240,55241,8
55242,33280,8
55243,46896,8
55244,33559,8
55245,33280,8
55246,33280,8
55247,33336,8
55248,33478,8
55249,39792,8
55250,33280,8
55251,33280,8
55252,36259,8
55253,33280,8
55254,33336,8
55255,33280,8
55256,33708,8
55257,35327,8
55258,36199,8
55260,33336,8
55261,38819,8
55262,34711,8
55263,33280,8
55264,33336,8
55265,33336,8
55266,33329,8
55267,33336,8
55268,33336,8
55269,33336,8
55270,33518,8
55271,33336,8
55272,33280,8
55273,33280,8
55274,49966,33777
55275,33280,8
55276,33280,8
55277,33280,8
55278,33280,8
55279,37904,8
55280,33280,8
55281,34226,8
55282,55284,8
55285,33397,8
55286,33336,8
55287,33569,8
55288,33280,8
55289,33336,8
55290,33308,8
55291,33336,8
55292,35342,8
55293,33336,8
55295,33280,8
55296,55297,36662
55298,33336,8
55299,33336,8
55300,33336,8
55301,36877,8
55302,33336,8
55303,40091,8
55304,36883,8
55305,35193,8
55306,33308,8
55307,55309,8
55310,33489,8
55311,33862,8
55312,34194,8
55313,34745,8
55314,50943,36172
55315,33489,8
55316,55317,8
55318,34021,8
55319,33280,8
55320,33947,8
55321,55322,8
55323,52206,8
55325,33280,8
55326,33280,8
55327,39377,8
55328,34568,8
55329,33287,8
55330,33336,8
55331,55332,8
55333,38078,8
55334,33280,8
55335,33336,8
55336,34806,8
55337,33823,8
55338,33280,8
55339,33336,8
55340,33280,8
55341,33336,8
55342,33280,8
55343,36932,8
55344,33280,8
55345,43718,8
55346,35293,8
55347,33518,8
55348,33691,8
55349,34743,8
55350,33489,8
55351,33280,8
55352,33518,8
55353,33280,8
55354,33280,8
55355,33336,8
55356,33280,8
55357,48288,34383
55358,33280,8
55359,33280,8
55360,33336,8
55361,33280,8
55362,33280,8
55363,33518,8
55364,33270,8
55365,55366,8
55367,33280,8
55368,33280,8
55369,33336,8
55370,33308,8
55371,33280,8
55372,55373,8
55374,33308,8
55375,33280,8
55376,35940,8
55377,33280,8
55378,33862,8
55379,48528,8
55380,33280,8
55381,33280,8
55382,55383,8
55384,54288,8
55385,37564,8
55386,41957,8
55387,33280,8
55388,55389,8
55390,33270,8
55391,37880,8
55392,42469,8
55394,38933,8
55395,33280,8
55396,35293,8
55397,39782,8
55398,33336,8
55399,40456,8
55400,33280,8
55401,37757,8
55402,35162,8
55403,33336,8
55404,41990,8
55405,33336,8
55406,33569,8
55407,43472,8
55408,33280,8
55409,33280,8
55410,55411,8
55412,33336,8
55413,33336,8
55414,33336,8
55415,33708,8
55417,33336,8
55418,34067,8
55419,33280,8
55420,34674,8
55421,39634,8
55422,47838,8
55423,39181,8
55424,33569,8
55425,33694,8
55426,33644,8
55427,34067,8
55428,33280,8
55429,55430,8
55431,33677,8
55432,55433,8
55434,33280,8
55435,33708,8
55436,50675,8
55437,33280,8
55438,33336,8
55439,33280,8
55440,33280,8
55441,33585,8
55442,33397,8
55443,33489,8
55444,33336,8
55445,55446,8
55447,37617,8
55448,55449,8
55450,33280,8
55451,37926,8
55452,33336,8
55453,39729,8
55455,33691,8
55457,33280,8
55458,33397,34005
55459,33336,8
55460,35556,8
55461,33280,8
55462,7,8
55463,34226,8
55464,55465,8
55466,33280,8
55467,34799,8
55469,55470,8
55471,55472,8
55473,33280,8
55474,33280,8
55475,35467,8
55476,33413,8
55477,33569,8
55478,33280,8
55479,40499,8
55480,48876,8
55481,34903,8
55482,33478,8
55483,55485,8
55486,51440,8
55487,33333,8
55488,33489,8
55489,33336,8
55490,38198,8
55491,33336,8
55492,33489,8
55493,33280,8
55494,55495,8
55496,55497,33777
55498,55499,8
55500,47140,8
55501,33336,8
55502,33336,8
55503,33336,8
55504,55505,8
55506,33336,8
55507,55508,8
55509,33280,8
55510,33336,8
55511,33336,8
55512,33280,8
55513,33644,8
55514,33280,8
55515,33336,8
55516,33482,8
55517,36431,8
55519,33336,8
55520,55521,8
55522,33280,8
55523,33280,8
55524,33280,8
55525,33336,8
55526,33336,8
55527,33933,8
55528,33280,8
55529,54825,8
55530,33518,8
55531,33336,8
55532,36850,8
55533,33336,8
55534,33280,8
55535,33280,8
55536,33280,8
55537,55538,8
55539,33336,8
55540,55167,8
55541,34557,8
55542,40574,8
55543,33336,8
55544,52830,36172
55546,33280,8
55547,35007,8
55548,33280,8
55549,35318,8
55550,33280,8
55551,33280,8
55552,33336,8
55553,33280,8
55554,33280,8
55555,35042,8
55556,33280,8
55557,33280,8
55558,33280,8
55559,55561,8
55562,33489,8
55563,44698,8
55564,33280,8
55565,33336,8
55566,33280,8
55567,33280,8
55568,37757,8
55569,33280,8
55570,33336,8
55571,33518,8
55572,33336,8
55573,33336,8
55574,33336,8
55575,33518,8
55577,33336,8
55578,42379,8
55579,33622,8
55580,36199,8
55581,42842,8
55582,55583,8
55584,33280,8
55585,33280,8
55586,43061,8
55587,33569,8
55588,55589,8
55590,34748,8
55591,33336,8
55592,55594,8
55595,42518,8
55596,55597,8
55598,33336,8
55599,33559,8
55600,33280,8
55601,44464,8
55602,33280,8
55603,34226,8
55604,55605,8
55606,42818,8
55607,33489,8
55608,33280,8
55609,55610,8
55611,55612,8
55613,34021,8
55614,33336,8
55615,33691,8
55617,37171,8
55618,33280,8
55619,43407,8
55620,34021,8
55621,37142,8
55622,33407,8
55623,33336,8
55624,37080,8
55625,33336,8
55626,33280,8
55627,33280,8
55628,33280,8
55629,33336,8
55630,33336,8
55631,33336,8
55632,55633,8
55634,55635,8
55636,44431,35217
55637,33336,8
55638,33336,8
55639,33518,8
55640,38793,8
55641,55642,8
55643,41612,8
55644,33336,8
55645,33336,8
55646,35274,8
55648,33280,8
55649,33336,8
55650,40122,8
55651,55652,8
55653,33280,8
55654,50163,8
55655,35340,8
55656,33407,8
55657,33280,8
55658,33947,8
55659,55660,8
55661,33280,8
55662,33280,8
55663,33280,8
55664,36380,8
55665,33280,8
55666,33569,8
55667,33489,8
55668,33336,8
55669,33644,8
55670,55672,8
55673,33336,8
55674,55675,33344
55676,33336,8
55677,34653,8
55678,33585,8
55679,33336,8
55680,33518,8
55681,55683,8
55684,33489,8
55685,55686,8
55687,39172,8
55688,33280,8
55689,55690,8
55691,33489,8
55692,33569,8
55693,34390,8
55694,33280,8
55695,33336,8
55696,35556,8
55697,33336,8
55698,41092,8
55699,33336,8
55700,33569,8
55701,55702,8
55703,33308,8
55704,33489,8
55705,37038,35217
55706,33609,8
55707,33336,8
55708,33691,8
55709,55710,8
55711,33280,8
55712,33336,8
55713,55714,8
55715,33336,8
55716,55717,8
55718,33280,8
55719,36971,8
55720,33336,8
55721,33280,8
55722,34067,8
55723,36214,8
55724,33336,8
55725,55726,8
55727,33708,8
55728,33280,8
55729,45199,8
55730,33280,8
55731,33691,8
55732,33280,8
55733,33336,8
55734,54907,8
55735,37402,34005
55736,41837,8
55737,34743,8
55738,33518,8
55739,33616,8
55740,55741,33288
55742,33336,8
55743,33336,8
55744,55746,8
55747,36431,8
55748,55750,8
55751,33518,8
55752,33336,8
55753,55754,8
55755,33280,8
55756,35940,8
55757,33280,8
55758,33518,8
55759,33569,8
55760,33569,8
55761,33518,8
55762,34970,8
55763,55764,8
55765,33280,8
55766,33489,8
55767,55768,8
55769,33336,8
55770,44402,8
55771,33280,8
55772,33280,8
55773,33280,8
55774,33518,8
55775,33336,8
55776,34936,8
55777,44890,8
55778,33333,8
55779,33280,8
55780,34226,8
55781,37926,8
55782,33482,8
55783,33489,8
55784,7,8
55785,33559,8
55786,35988,8
55787,34330,8
55788,33494,8
55789,33336,8
55790,55791,8
55792,33280,8
55793,33333,8
55794,36300,8
55795,33336,8
55796,54013,8
55797,33280,8
55798,55799,8
55800,33609,8
55801,33336,8
55802,38827,8
55803,36788,8
55804,33489,8
55805,55806,33421
55807,33336,8
55808,33280,8
55809,34067,8
55810,33622,8
55811,33280,8
55812,33569,8
55813,33336,8
55814,55816,8
55817,37064,8
55818,55819,8
55820,34043,8
55821,33336,8
55822,44279,36662
55824,54549,8
55825,33518,8
55826,33336,8
55827,33336,8
55828,55829,8
55830,33280,8
55831,33518,8
55832,33336,8
55833,33280,8
55834,33280,8
55835,33376,8
55836,33336,8
55837,33280,8
55838,55839,8
55840,34903,8
55841,55842,8
55843,55844,8
55845,37926,8
55846,35239,8
55847,33336,8
55848,34226,8
55849,33280,8
55850,33336,8
55851,33280,8
55852,33280,8
55853,34568,8
55854,33482,8
55855,49482,8
55856,33280,8
55857,33518,8
55858,33585,8
55859,55861,33751
55862,55863,33751
55864,33354,8
55865,33559,8
55866,34226,8
55867,35562,8
55868,55869,8
55870,33336,8
55871,33280,8
55872,33280,8
55873,33336,8
55874,37080,8
55875,33489,8
55876,34390,8
55877,55878,8
55879,35556,8
55880,39382,8
55881,33280,8
55882,38148,8
55883,33280,8
55884,33280,8
55885,33280,8
55886,47428,8
55887,33518,8
55888,36757,8
55889,33336,8
55890,33559,8
55891,33336,8
55892,37588,8
55893,39273,8
55894,35340,8
55895,33694,8
55897,33280,8
55898,33489,8
55899,33280,8
55900,33691,8
55901,33280,8
55902,55903,8
55904,55905,8
55906,33336,8
55907,55908,8
55909,33569,8
55910,33336,8
55911,33616,8
55912,35994,8
55913,33280,8
55914,33489,8
55915,53747,8
55916,33489,8
55917,33387,8
55918,33280,8
55919,49803,8
55920,33280,8
55921,33518,8
55922,39850,8
55923,33280,8
55924,33336,8
55925,33280,8
55926,33489,8
55927,36199,8
55928,33565,8
55929,35366,8
55930,55931,8
55932,33933,8
55933,54121,8
55934,7,8
55936,55938,8
55939,33616,8
55941,55942,8
55943,55945,8
55946,33280,8
55947,33559,8
55948,51436,8
55949,36757,8
55950,55951,8
55952,33280,8
55953,33336,8
55954,33336,8
55955,33518,8
55957,33280,8
55958,33280,8
55959,33280,8
55960,55961,8
55962,35162,8
55963,33489,8
55964,33280,8
55965,33336,8
55966,33677,8
55967,33336,8
55968,55970,8
55971,33280,8
55972,33559,8
55973,34936,8
55974,40456,55976
55977,33691,8
55978,34021,8
55979,33280,8
55980,33333,8
55981,33336,8
55982,33780,8
55983,33280,8
55984,33336,8
55985,39202,8
55986,55987,8
55988,33280,8
55989,33280,8
55990,55991,8
55992,33336,8
55993,33518,8
55994,33336,8
55995,33569,8
55996,34748,8
55997,34067,8
55998,33336,8
55999,56001,8
56002,33336,8
56003,34141,8
56004,35768,8
56005,33336,8
56006,33280,8
56007,33518,8
56008,33336,8
56009,40191,8
56010,34253,8
56011,33336,8
56012,33336,8
56013,33336,8
56014,33336,8
56015,40339,8
56016,33518,8
56017,38933,8
56018,33336,8
56019,33280,8
56020,33280,8
56021,33644,8
56022,33376,8
56023,33609,8
56024,34970,8
56025,34246,8
56026,33280,8
56027,43047,8
56028,33280,8
56029,34021,8
