personID,personDeptID
57146,33307
57147,38720
57148,33279
57149,34182
57151,41291
57152,33615
57154,33307
57155,33438
57157,33279
57158,33307
57159,34491
57160,33279
57161,33690
57162,33573
57163,33279
57164,33307
57165,33545
57166,33568
57167,33798
57169,33545
57171,33273
57172,33307
57173,35410
57175,35215
57176,33568
57177,33545
57178,37386
57180,33545
57181,33545
57182,33769
57183,33350
57185,41291
57186,35571
57187,39180
57188,33928
57189,33273
57190,33568
57191,33438
57192,33419
57193,33307
57194,33621
57195,33438
57196,33273
57197,34517
57198,33279
57199,38594
57201,33279
57202,33307
57203,33976
57204,34163
57206,33307
57207,34547
57208,34208
57209,33866
57210,33307
57211,33266
57212,33453
57213,33467
57216,33307
57217,37868
57219,33307
57220,33366
57221,35427
57223,33294
57224,40737
57226,33621
57227,33307
57228,33541
57229,33307
57230,33307
57231,37510
57232,33307
57233,33307
57234,33366
57235,37995
57237,33279
57238,33366
57240,33273
57241,33545
57242,33273
57243,33438
57245,33273
57246,33545
57247,33366
57248,33273
57249,33279
57250,33545
57251,33545
57252,33307
57253,34102
57254,33615
57255,33307
57256,33307
57257,33279
57258,33307
57260,33307
57261,33828
57262,33545
57264,33438
57265,35285
57266,33545
57268,33273
57269,33438
57271,33307
57272,33307
57273,33976
57274,33568
57275,33366
57276,33828
57277,33279
57278,33307
57279,33279
57280,33545
57282,33541
57283,33307
57284,33307
57285,33438
57286,35768
57287,33273
57288,33279
57289,33453
57290,33541
57291,34134
57292,33307
57293,33568
57294,33307
57295,33568
57296,33273
57297,33266
57298,33266
57299,33273
57300,33438
57301,33775
57304,33307
57305,33438
57306,33541
57307,33366
57308,33307
57309,33438
57310,39180
57311,33307
57312,36701
57314,34706
57315,33366
57316,33300
57317,33307
57318,34200
57319,37824
57321,33279
57322,34251
57323,33568
57325,33375
57326,33545
57327,33406
57328,35835
57329,33438
57330,35301
57332,33366
57333,33366
57334,33307
57335,33545
57336,35137
57338,33307
57339,33307
57340,33307
57341,39436
57342,33775
57343,33530
57344,40277
57345,33568
57346,33318
57347,33307
57348,37510
57349,33545
57350,33273
57351,33294
57352,33541
57353,33307
57354,33307
57355,37280
57357,34131
57359,33438
57360,33568
57361,35491
57362,33266
57363,33307
57364,33279
57365,33568
57366,33573
57367,33273
57368,33366
57369,33366
57370,33545
57371,33966
57372,33307
57373,33307
57374,33549
57375,40592
57377,33279
57378,33279
57379,33545
57380,33467
57381,33307
57382,33266
57383,33545
57384,33438
57385,33307
57386,33438
57387,33545
57388,33438
57389,33266
57390,33279
57391,33279
57392,35600
57393,33279
57394,34251
57395,33279
57396,33307
57397,33307
57398,42620
57400,34131
57401,33279
57402,33366
57403,33573
57404,33545
57405,33406
57406,33812
57407,33279
57408,33307
57409,33307
57410,33545
57411,33279
57412,33300
57413,33590
57414,33307
57415,36661
57417,34222
57419,33775
57420,35215
57422,33307
57423,33307
57424,37155
57425,37995
57426,35112
57428,33307
57429,33273
57430,35215
57432,33545
57433,33307
57434,33266
57435,35920
57436,33438
57437,33307
57438,33279
57439,35926
57440,33485
57442,33307
57443,33307
57444,33307
57445,33307
57446,42102
57448,33266
57449,34163
57451,33438
57452,33266
57453,36615
57455,33266
57457,33273
57458,35207
57460,33307
57461,33438
57463,33307
57464,33541
57465,33279
57466,33366
57467,40737
57468,33294
57469,33866
57470,37050
57471,33307
57472,33279
57473,33286
57476,33279
57477,33467
57478,34491
57480,33530
57483,33307
57484,35822
57486,37386
57488,33307
57489,33307
57490,33294
57491,33279
57492,33273
57493,33545
57494,33307
57495,33438
57496,33366
57497,33307
57498,33497
57499,33307
57500,39065
57501,39521
57502,33769
57504,33279
57505,35018
57506,50276
57508,33279
57509,35159
57511,35215
57513,33517
57514,33318
57515,34131
57517,33273
57518,33307
57519,33307
57520,33966
57521,33467
57522,33307
57523,33545
57524,33775
57525,33307
57526,33438
57527,33307
57528,33307
57529,33545
57530,34556
57531,33318
57532,33453
57533,33279
57534,33273
57535,35374
57536,33307
57537,34917
57538,33307
57539,33279
57540,33279
57541,37037
57543,33593
57544,33621
57545,33279
57546,35301
57547,33307
57548,37424
57550,33307
57551,33279
57552,33279
57553,33366
57554,33279
57555,33273
57556,33307
57557,35916
57558,33273
57559,33406
57560,33438
57561,33279
57562,33545
57564,35625
57567,33545
57568,33273
57569,33999
57570,33307
57571,33366
57572,33366
57573,33545
57574,33453
57575,33318
57576,33366
57577,33307
57578,33318
57579,33307
57580,35516
57582,33541
57583,33279
57584,33318
57585,33307
57586,33545
57587,5
57589,33307
57590,33545
57591,33545
57593,33568
57594,33406
57595,33307
57596,33307
57597,33438
57599,33307
57600,33307
57601,35159
57602,35768
57603,34644
57605,33273
57606,34433
57608,33497
57609,33279
57610,33279
57611,33307
57612,35454
57613,33568
57614,34041
57615,35018
57616,35516
57618,33593
57619,33279
57620,33279
57621,33406
57622,33731
57623,33438
57624,34047
57625,33307
57626,33307
57627,33279
57628,33731
57629,33307
57630,33406
57631,33279
57632,36661
57634,33279
57635,33366
57636,33731
57637,33266
57638,33366
57639,33307
57640,33438
57641,33545
57642,34752
57644,35612
57645,33307
57646,33279
57647,35228
57649,33307
57650,33307
57651,33307
57652,33812
57653,33307
57654,34673
57655,33307
57656,34025
57657,33307
57658,33266
57660,33545
57661,35516
57663,33307
57664,37824
57665,33902
57667,33545
57668,33467
57669,36556
57671,33517
57672,33590
57673,33307
57674,33366
57675,35132
57676,33307
57677,33568
57678,33307
57679,36556
57680,40011
57681,35215
57683,33366
57684,33318
57686,33307
57687,33621
57688,33279
57689,33568
57690,33307
57691,33307
57692,33307
57693,33273
57694,33812
57695,33545
57696,34163
57697,33545
57698,33279
57699,33812
57700,33279
57701,33279
57702,33366
57703,50461
57705,35629
57707,33485
57708,35835
57709,33307
57710,33568
57711,33318
57712,33545
57713,33690
57714,35108
57716,33307
57717,37490
57719,33307
57720,33294
57721,33266
57722,33307
57723,33273
57724,36964
57727,33307
57728,33307
57729,33279
57730,33485
57732,33438
57733,35516
57735,33545
57736,34381
57737,35835
57738,33545
57739,37239
57741,33545
57742,33485
57743,33307
57744,33307
57745,33545
57746,33307
57747,34412
57749,33279
57750,33279
57751,33545
57752,34793
57753,33545
57755,45530
57757,35159
57759,33273
57760,33273
57761,33621
57763,33307
57764,35629
57765,35410
57766,33307
57767,33279
57768,33312
57769,33279
57770,34752
57771,33822
57772,33307
57773,33279
57774,33453
57775,34706
57776,37193
57777,35516
57779,34535
57780,33545
57781,33406
57782,33279
57783,33568
57784,33545
57785,33279
57786,38398
57788,35605
57790,33568
57791,34535
57793,33438
57794,33307
57795,33573
57797,33279
57798,43529
57800,35822
57801,36928
57803,34138
57804,33667
57806,33438
57807,33545
57808,33279
57809,33307
57810,33279
57811,33615
57813,33366
57814,34222
57815,34573
57817,33573
57819,33307
57820,33273
57821,33273
57822,33318
57823,37199
57824,33307
57825,33273
57826,33438
57827,33307
57828,33406
57829,33307
57830,33273
57831,33279
57832,33406
57833,34517
57834,33568
57835,33438
57836,33366
57837,36661
57838,33568
57839,33568
57840,33438
57841,33976
57842,33517
57843,33307
57844,34535
57845,33366
57846,33307
57847,34644
57848,33279
57849,33438
57850,33279
57851,33279
57852,33545
57853,37510
57854,33870
57855,33438
57856,33279
57857,33822
57858,33840
57859,33902
57860,35228
57862,36667
57863,33279
57864,33273
57865,33307
57866,33307
57867,33279
57868,34941
57870,34328
57873,34208
57874,33406
57875,33279
57876,33366
57877,33545
57878,33307
57879,33366
57880,33568
57881,33866
57882,33273
57883,36556
57884,37118
57886,33568
57888,33438
57889,33545
57890,33568
57891,34715
57893,33568
57894,35926
57895,33279
57896,33294
57897,33541
57898,33307
57899,33318
57900,33568
57901,33279
57902,33307
57903,33553
57904,33545
57905,33350
57906,33294
57907,33573
57908,33279
57909,33485
57910,33279
57911,33602
57914,33307
57915,36505
57916,33307
57918,33273
57919,33366
57920,33568
57921,33273
57922,33812
57923,33545
57924,33307
57925,38783
57927,33279
57928,33545
57929,33406
57930,33615
57932,33279
57933,33307
57934,33545
57935,33307
57936,33307
57937,33266
57938,33470
57940,33307
57941,34752
57942,33273
57943,33307
57944,33318
57945,35768
57946,33966
57947,34597
57949,33307
57950,33366
57951,33266
57952,34208
57953,33828
57954,33615
57956,33266
57957,33307
57958,33307
57959,33307
57960,38594
57961,33438
57962,33861
57964,33307
57965,33568
57966,34208
57967,33273
57968,34182
57969,33318
57972,33812
57973,45530
57975,33318
57976,33438
57977,33279
57978,33366
57979,33828
57981,33266
57983,33273
57984,34363
57986,33386
57988,33545
57989,35215
57990,33615
57991,34222
57992,33279
57993,33307
57994,33294
57995,33545
57996,33273
57997,34012
57998,33545
57999,48317
58000,33386
58001,33307
58002,33273
58003,33438
58004,34208
58006,33279
58007,33731
58008,33307
58009,33307
58010,33545
58011,42102
58012,33307
58013,33307
58014,39341
58015,33307
58016,33307
58017,33307
58018,33775
58019,33438
58020,33307
58021,35491
58023,33366
58024,33273
58025,33279
58026,33307
58027,33273
58028,33545
58029,33545
58030,33307
58031,33545
58032,34251
58034,33545
58035,38720
58037,34917
58038,33375
58039,38008
58041,34556
58042,33307
58043,33568
58044,33279
58045,34535
58047,34102
58048,33318
58049,33307
58050,33545
58051,33568
58052,34556
58053,33438
58054,33438
58055,33307
58056,33928
58057,33307
58058,33453
58059,35112
58060,33266
58061,33266
58062,33307
58063,33266
58064,34047
58066,33375
58067,35273
58068,33828
58070,33545
58071,49581
58073,33976
58074,33545
58075,33307
58076,33318
58077,33279
58078,33545
58079,33438
58080,33273
58081,33279
58082,33545
58083,33307
58084,33273
58085,33375
58086,35516
58088,33485
58089,33366
58090,33568
58092,47909
58094,34644
58095,33266
58096,33307
58097,44332
58098,33318
58099,33568
58100,33375
58102,37490
58103,49654
58105,35612
58106,33307
58107,34280
58108,33279
58109,33366
58111,33279
58112,37995
58114,35551
58116,33273
58117,35625
58118,44260
58120,34567
58121,33279
58122,33279
58123,33545
58124,33545
58125,33307
58126,33545
58127,33545
58128,33545
58129,33438
58130,33541
58131,34182
58132,33545
58133,33279
58134,34556
58135,33307
58136,33266
58138,34573
58140,33822
58141,33928
58142,33279
58143,33375
58145,33307
58146,33279
58147,33294
58148,35301
58151,35228
58152,33273
58153,33477
58156,33279
58157,33307
58158,33318
58160,34047
58161,33553
58162,33406
58163,33545
58164,33279
58165,34102
58166,33273
58167,33467
58169,33279
58170,34752
58171,33307
58172,33307
58173,33545
58174,33279
58175,33279
58176,33375
58178,33279
58179,33307
58180,33266
58181,35260
58182,33485
58183,33438
58184,33406
58186,34408
58187,33279
58188,36556
58189,33279
58190,33467
58191,33976
58192,33524
58194,33307
58195,33318
58196,33294
58198,33536
58199,33307
58200,34171
58202,33266
58203,33273
58204,33438
58205,33438
58206,33279
58207,33279
58208,33273
58209,33545
58210,33366
58211,41152
58213,33307
58214,33568
58215,34363
58216,33273
58217,33307
58218,33541
58219,34251
58220,33279
58221,33568
58222,33467
58224,37118
58225,33279
58226,33307
58227,33406
58228,36701
58230,33307
58231,33279
58232,33307
58233,34535
58234,33307
58235,33279
58236,33517
58237,33438
58238,33273
58239,33318
58241,33307
58242,33307
58243,33279
58244,33307
58245,33966
58246,33545
58247,33375
58248,33453
58250,33545
58251,33366
58252,33273
58253,33467
58255,33307
58256,35159
58258,33307
58259,33279
58260,33593
58261,33840
58262,33307
58263,34935
58265,33279
58266,33307
58267,33318
58268,33438
58269,33769
58270,33545
58271,34793
58272,33541
58273,33676
58274,33453
58275,33279
58276,33307
58277,33307
58278,35920
58279,33279
58280,33307
58281,33438
58283,33307
58284,34567
58285,46403
58288,33406
58289,33545
58290,33467
58291,33545
58293,34662
58295,33545
58296,35625
58297,34862
58298,33279
58299,34862
58301,33568
58302,33279
58303,38378
58306,33419
58308,41870
58310,33307
58311,33279
58312,33545
58313,33375
58314,34319
58316,33307
58317,33375
58318,33307
58319,34597
58320,33279
58321,33279
58322,33453
58324,33279
58325,33438
58326,33273
58327,33307
58328,33279
58329,33375
58330,33279
58331,35454
58332,33429
58333,35260
58334,33438
58335,33279
58336,33279
58337,33273
58338,33438
58339,34662
58341,34182
58342,5
58343,39065
58344,33273
58345,33279
58346,33438
58347,33307
58348,33307
58349,34408
58350,33273
58351,35605
58352,33279
58353,33279
58354,38624
58357,42633
58359,33273
58360,33438
58361,33438
58362,35215
58363,36928
58365,33318
58366,33273
58367,33429
58368,33307
58369,33545
58370,33467
58372,39584
58374,35285
58375,33438
58376,33266
58377,33573
58378,40277
58380,33307
58381,33279
58382,39060
58383,33318
58384,33279
58385,33429
58387,33568
58388,33307
58389,35625
58390,33273
58391,33273
58392,37709
58393,33318
58394,33279
58395,33590
58396,33318
58397,33477
58400,36730
58401,33279
58402,33541
58403,33467
58404,33273
58405,33822
58406,33307
58407,33318
58408,33366
58410,33307
58411,33307
58412,33307
58413,34535
58414,33307
58415,34163
58416,33307
58417,33294
58419,34163
58420,33568
58421,33279
58422,33828
58423,33517
58424,33307
58425,33307
58426,35835
58427,33279
58428,33266
58429,33307
58430,33279
58431,33279
58432,34543
58433,45870
58435,35112
58437,33307
58438,34900
58439,33307
58440,33307
58441,34483
58444,33307
58445,33366
58446,33406
58447,33438
58448,34752
58449,34102
58450,33438
58451,33553
58452,33307
58453,33307
58454,33307
58455,33438
58456,33273
58457,33545
58458,33307
58459,33307
58460,33568
58461,34491
58463,33545
58464,33438
58465,33928
58466,33266
58468,35159
58470,33568
58471,33350
58473,33438
58474,34793
58475,33568
58476,33406
58477,33667
58479,33279
58480,33266
58481,38720
58482,33279
58483,33307
58484,33438
58485,39171
58486,33266
58487,35972
58488,34025
58489,33438
58490,34491
58492,33294
58494,43971
58495,33549
58497,33273
58498,33366
58499,33307
58500,33568
58501,33307
58502,35822
58504,33438
58505,33307
58506,33307
58507,33902
58508,33279
58509,39065
58510,33545
58511,33366
58512,33307
58513,33568
58515,34793
58516,33279
58517,33279
58518,34556
58519,42412
58520,33406
58521,33438
58522,33279
58523,33366
58524,33307
58525,33438
58526,33307
58527,33279
58528,33573
58530,33266
58531,33279
58532,33366
58533,33279
58534,33273
58535,35132
58536,33438
58537,33266
58538,35571
58539,33307
58540,33438
58542,34491
58543,33438
58544,33307
58545,33307
58546,33517
58547,33307
58548,33366
58549,33541
58550,35285
58551,34917
58552,33467
58553,33545
58554,39297
58555,33266
58556,33279
58557,33279
58558,33279
58559,33438
58560,33541
58561,33307
58562,33545
58563,33279
58564,33366
58565,33375
58568,33438
58569,33545
58570,33307
58571,33375
58572,33453
58574,33307
58575,33279
58576,33438
58577,33375
58578,33366
58579,33545
58580,33966
58581,33279
58582,33307
58583,33266
58585,33615
58586,33477
58587,34208
58589,33307
58590,33453
58591,33438
58592,33459
58593,33273
58594,33928
58595,33273
58596,33307
58597,33307
58598,33429
58599,33467
58600,34208
58602,33273
58603,33545
58604,33615
58606,33294
58607,33307
58608,33467
58610,34163
58611,33545
58612,33318
58613,33568
58614,33307
58615,33366
58616,37780
58617,35768
58618,33406
58619,33294
58620,33279
58621,33307
58622,33667
58624,33545
58625,33438
58626,33307
58627,33467
58629,33279
58630,33545
58631,33279
58632,35188
58633,33307
58634,33279
58635,33279
58636,33279
58637,38398
58638,33307
58639,33485
58640,33307
58641,33266
58642,34567
58644,33307
58645,34611
58646,33438
58648,33545
58649,33438
58650,34025
58652,33279
58653,33438
58654,33406
58655,34662
58657,33438
58659,34353
58660,33438
58661,33545
58662,33545
58663,33307
58664,33279
58665,33279
58666,35768
58667,33279
58668,33307
58669,33307
58670,34465
58671,36547
58673,33307
58674,33294
58675,33438
58676,51565
58678,34793
58679,33279
58680,33307
58681,33307
58682,33453
58684,33615
58686,33318
58687,33307
58688,41291
58690,33568
58691,33266
58692,33307
58693,33307
58694,33307
58695,33545
58696,33568
58697,33438
58698,34535
58700,33266
58701,33307
58702,33541
58703,33307
58704,33279
58705,36556
58707,36487
58708,33273
58709,33307
58710,33279
58711,33307
58712,33279
58713,33307
58714,33621
58716,33545
58717,33307
58718,33279
58719,33406
58720,33602
58721,39171
58722,33517
58724,33593
58725,33307
58726,33307
58727,37050
58729,33438
58730,34433
58731,33438
58732,33307
58733,35398
58734,33545
58735,33307
58736,33279
58737,33279
58738,33279
58739,33497
58740,33438
58741,33438
58742,33568
58743,33279
58744,33936
58745,37199
58746,33294
58747,35926
58748,33279
58749,33279
58750,33366
58752,33273
58753,33545
58754,33307
58755,33568
58756,33545
58757,33453
58758,33307
58759,35768
58761,33568
58762,33517
58763,33279
58764,33266
58765,34597
58766,33467
58768,33307
58769,33406
58770,36015
58771,33307
58772,33279
58773,33273
58774,33545
58775,33307
58776,33307
58777,33279
58778,33916
58779,33598
58781,34041
58782,33568
58783,33366
58784,33541
58785,33307
58786,35018
58788,33279
58789,36928
58790,33307
58791,34891
58792,33279
58794,34222
58795,33307
58796,33307
58797,33615
58800,38398
58801,33273
58802,33300
58803,33307
58804,41840
58806,35926
58807,33828
58808,33279
58809,34644
58810,33307
58811,34208
58812,34208
58813,33279
58814,33485
58815,33307
58816,34917
58818,33273
58819,33307
58820,34956
58821,33279
58822,33307
58823,33568
58824,33438
58825,33307
58826,33307
58827,33438
58828,34047
58830,34535
58831,36137
58832,33568
58833,33545
58834,33307
58835,33273
58836,33438
58837,33307
58838,33366
58839,33307
58840,33545
58841,33545
58842,33438
58843,33366
58844,33307
58845,34171
58846,33307
58847,33568
58848,33749
58849,33545
58850,33307
58851,33279
58852,33279
58853,33307
58854,33279
58855,33273
58856,33307
58857,33273
58858,34517
58859,33266
58860,33453
58862,33279
58863,33438
58864,33279
58865,33866
58867,33690
58868,33307
58869,34917
58870,33690
58871,33279
58872,33545
58873,33318
58874,34412
58877,33307
58878,34163
58879,33590
58881,34917
58882,37014
58884,33545
58885,33549
58886,33438
58888,33307
58889,33366
58890,34547
58891,33273
58892,33307
58893,33602
58894,33590
58896,33375
58897,33438
58898,34280
58899,33545
58900,34163
58901,33366
58902,33366
58903,33615
58905,50276
58906,33966
58907,33545
58908,33273
58909,33438
58910,34063
58913,33273
58914,33273
58915,33568
58916,35215
58918,38508
58919,33273
58920,33928
58921,33453
58922,33279
58923,33545
58924,34251
58926,33438
58927,33279
58928,33318
58930,34208
58932,48624
58934,33545
58935,38398
58936,33438
58937,33279
58938,33273
58939,33549
58940,33273
58941,5
58942,33615
58943,33307
58944,33279
58945,33787
58946,33307
58947,33375
58948,33366
58949,33453
58950,33279
58951,33545
58952,41291
58954,38398
58955,33279
58956,33266
58957,33731
58958,33438
58959,33279
58960,33307
58961,33590
58962,33928
58963,33307
58964,35159
58967,33976
58968,33307
58969,33568
58970,33279
58971,40184
58973,33279
58974,33541
58975,33307
58976,33266
58977,33279
58978,33621
58979,33621
58980,33307
58981,33279
58982,33307
58983,33307
58984,33467
58985,33307
58986,33307
58987,33366
58988,34047
58990,33545
58991,33279
58992,33366
58993,35454
58995,33307
58996,33438
58997,33568
58998,33279
58999,33307
59000,33286
59002,33438
59003,33545
59004,33438
59006,33590
59007,33396
59009,33598
59011,33467
59012,33307
59013,33438
59014,35926
59016,33307
59017,33279
59018,33307
59019,33438
59020,53222
59021,33279
59022,33307
59023,37424
59024,34611
59025,36964
59026,33279
59027,33279
59028,33307
59029,33273
59030,33615
59032,34134
59034,33553
59035,33307
59036,33501
59038,33307
59039,33419
59041,46917
59043,33438
59044,33822
59045,33568
59046,33307
59047,33279
59048,34491
59051,33279
59052,33307
59053,33602
59054,33366
59055,33568
59056,33279
59057,33545
59058,35762
59059,34047
59060,33279
59061,33307
59062,33366
59063,33438
59064,41870
59065,34412
59067,33279
59068,33273
59069,35516
59071,33279
59072,33273
59073,33396
59075,33568
59076,33307
59077,35920
59078,33307
59079,33307
59080,34480
59081,36151
59082,34752
59083,33266
59084,35605
59086,36964
59088,38594
59090,33273
59091,33541
59092,34171
59094,33307
59095,33273
59096,33626
59098,33366
59099,33307
59100,33294
59101,33307
59102,33769
59104,33731
59106,33438
59107,33273
59108,33273
59109,33568
59110,33279
59111,35835
59113,34567
59114,33307
59115,33307
59116,34584
59118,33453
59119,33273
59120,33279
59121,33615
59123,36667
59124,33307
59125,33593
59127,33279
59128,33485
59129,37863
59130,33294
59131,33318
59132,33318
59133,35926
59134,33568
59135,35454
59136,33279
59137,33307
59138,33294
59139,33545
59140,33545
59141,33307
59142,33438
59143,40592
59145,33279
59146,34025
59148,33396
59149,59151
59152,33273
59153,33615
59154,33541
59155,33438
59156,34408
59157,33307
59158,33438
59159,38783
59162,33307
59163,42245
59165,33866
59166,34556
59167,33568
59168,33438
59170,33273
59171,33294
59173,42412
59175,33279
59176,33307
59177,33273
59178,33273
59179,35835
59180,33307
59181,33366
59182,33286
59183,33366
59184,33866
59185,33307
59186,34208
59187,39436
59188,35027
59190,33438
59191,34673
59192,33545
59193,33568
59194,33307
59195,33976
59196,34025
59197,45714
59198,33279
59199,33279
59200,33545
59201,33615
59204,33545
59205,36490
59207,34517
59208,34251
59209,33279
59210,40048
59211,33438
59212,33307
59213,33279
59214,33429
59215,37863
59216,33279
59217,33438
59218,33545
59220,37863
59222,33307
59223,33854
59226,33307
59227,33307
59228,33598
59229,38378
59230,33545
59231,33568
59233,33530
59235,33568
59236,34280
59238,33366
59239,33318
59240,33545
59241,33273
59242,33307
59243,33366
59244,35336
59246,33568
59247,33279
59248,33279
59249,33307
59250,33307
59251,33545
59252,33273
59253,33266
59254,33273
59255,42582
59257,33598
59259,34208
59260,33541
59261,33279
59262,33279
59263,37393
59264,33273
59265,33366
59266,47021
59267,33812
59268,34208
59269,33318
59270,33366
59271,33318
59272,33366
59273,33545
59274,33318
59276,33279
59277,33279
59278,33307
59279,33621
59280,33279
59281,33273
59282,33318
59283,34941
59285,33307
59286,33307
59287,33279
59288,34483
59289,33676
59290,33568
59291,35410
59292,33279
59293,33621
59294,33568
59295,33273
59296,33690
59297,33366
59298,33302
59300,33438
59301,33266
59302,33438
59303,33279
59304,33266
59305,33279
59306,33318
59307,33568
59308,33438
59309,34025
59310,33273
59311,33307
59312,33438
59313,33266
59314,42620
59316,33438
59317,49910
59318,43973
59319,33307
59320,33266
59321,35625
59322,33568
59323,33928
59324,33307
59325,33307
59326,33307
59327,34644
59328,35374
59329,33273
59330,33307
59331,33568
59332,33273
59333,33279
59334,36487
59337,33307
59338,33273
59339,33366
59340,33279
59341,36556
59342,35159
59343,34543
59345,33545
59346,35188
59347,33307
59348,33307
59349,33307
59350,36667
59351,33602
59352,33307
59353,36556
59355,33307
59356,33294
59357,37155
59358,35605
59359,34353
59361,33307
59362,33279
59363,33545
59364,34280
59365,38458
59366,45244
59368,33812
59369,33307
59370,33307
59371,33375
59372,33307
59373,35822
59374,33307
59375,33307
59376,33307
59377,33366
59378,33307
59379,35301
59380,33279
59381,34483
59382,33279
59383,33294
59384,33279
59385,33307
59386,33279
59387,36239
59389,33279
59390,33273
59391,33406
59392,33438
59393,33307
59394,34047
59396,41152
59398,48567
59399,33438
59400,33568
59401,33307
59402,33366
59403,33318
59404,33273
59405,33549
59406,33307
59407,33279
59408,33866
59409,33266
59410,33279
59411,33568
59412,33307
59413,33438
59414,34597
59415,33438
59416,33568
59417,33545
59418,34025
59419,33307
59420,33307
59421,38508
59422,33467
59423,33517
59425,33307
59426,33467
59427,33279
59428,39584
59430,33366
59431,34752
59432,33279
59433,33273
59434,33279
59435,33273
59436,33266
59437,33279
59438,33541
59439,34047
59440,33545
59441,33279
59442,34433
59443,33438
59444,33307
59445,33545
59446,33307
59447,33273
59448,5
59449,33307
59450,33545
59451,34102
59452,34025
59453,33279
59454,33279
59455,33438
59456,35159
59458,33279
59459,34891
59460,34182
59462,33307
59463,33406
59464,33307
59465,37386
59466,34047
59467,33279
59468,33549
59469,33366
59470,36964
59471,33279
59472,33438
59473,33396
59474,33273
59475,33615
59476,33307
59477,33307
59478,37386
59480,33279
59481,33307
59482,33307
59483,35215
59484,33279
59485,33307
59486,33453
59487,34472
59489,34483
59490,33279
59491,33775
59492,33568
59493,36696
59494,34752
59495,34517
59496,33615
59497,35625
59499,33307
59500,44155
59501,33318
59502,33307
59503,33307
59504,33541
59505,33279
59506,33453
59508,33279
59509,33279
59510,33545
59511,33307
59512,35215
59513,33307
59514,33307
59515,45130
59516,33485
59517,33307
59518,36667
59519,33769
59520,33279
59521,34134
59522,33307
59523,38720
59524,33307
59525,33307
59527,40724
59528,35207
59529,33375
59530,33279
59531,34102
59532,33273
59533,33307
59534,33307
59535,34752
59536,33307
59537,34480
59538,33568
59539,33822
59540,33307
59541,34171
59543,33731
59544,33279
59545,35605
59546,33318
59547,33366
59548,33568
59549,33279
59550,37393
59552,36730
59554,33279
59555,34102
59556,33916
59557,33294
59558,33279
59559,33406
59560,33307
59561,33366
59562,33438
59563,33976
59564,33545
59565,33438
59566,34956
59568,33273
59569,33545
59570,37043
59572,40535
59574,33307
59575,33307
59576,33294
59577,33279
59578,33266
59579,33568
59580,33769
59581,33279
59582,33307
59583,33573
59584,33266
59585,34985
59586,34491
59588,33307
59589,33438
59590,33307
59591,33438
59592,33307
59593,34353
59594,34131
59596,33568
59597,33438
59598,33966
59599,33590
59600,33294
59601,34280
59603,37239
59604,33375
59605,33828
59606,33375
59607,33294
59608,33307
59609,45530
59610,33273
59611,33307
59612,33279
59613,33541
59614,33307
59615,33438
59616,33307
59617,33273
59618,33350
59620,41870
59621,33828
59622,34041
59623,33769
59624,33307
59625,33545
59626,33279
59627,33279
59628,34138
59629,34412
59630,33366
59631,33375
59632,35228
59633,33273
59634,33307
59635,33812
59636,34752
59637,33545
59638,33568
59639,33573
59640,33307
59641,33553
59642,33366
59643,33266
59644,33307
59645,33307
59646,33545
59647,33266
59648,33438
59649,33787
59650,33307
59651,33279
59652,33279
59653,33545
59654,33541
59655,33273
59656,33294
59657,33279
59658,33307
59659,33307
59660,33307
59661,33279
59662,33279
59663,33438
59664,33690
59665,33307
59666,33307
59667,33307
59668,33438
59669,36696
59670,34862
59672,33568
59673,33366
59674,33307
59675,33438
59676,34941
59679,33307
59680,33307
59681,33279
59682,33999
59685,33273
59686,34047
59689,33545
59690,33307
59691,33266
59692,33467
59693,33453
59694,34597
59695,33307
59696,33350
59698,33366
59699,38508
59700,33438
59702,42582
59703,33541
59704,33438
59705,35228
59707,35215
59708,33307
59709,33279
59710,33307
59711,33294
59712,35972
59713,34956
59714,36088
59715,34433
59717,33279
59718,34408
59719,36487
59720,33307
59721,33545
59722,34556
59723,33318
59724,33545
59725,45530
59726,44260
59728,33318
59730,33568
59731,33318
59732,33307
59733,33366
59734,33545
59735,33279
59736,33279
59737,33307
59738,33375
59739,33279
59740,33438
59741,33615
59742,33366
59743,33307
59744,33307
59745,33307
59746,33279
59747,33366
59748,33438
59749,33307
59750,33307
59751,33273
59752,33467
59753,33307
59754,33307
59755,33307
59756,33307
59757,33300
59758,33279
59759,38720
59760,33438
59761,33307
59762,33273
59763,33438
59764,34047
59767,33840
59768,33775
59770,33318
59771,33307
59772,33453
59773,33822
59774,33438
59775,33307
59776,33438
59777,33294
59778,33568
59779,33568
59780,33545
59782,45244
59783,33279
59784,33307
59785,33545
59786,33438
59787,33386
59788,33366
59789,36667
59790,33406
59791,33279
59792,33828
59793,33273
59794,36556
59796,33318
59797,33273
59798,33438
59799,33517
59800,33300
59801,35768
59803,34483
59805,34063
59806,33438
59807,33300
59808,33273
59809,33279
59810,33279
59811,34134
59812,33438
59813,33791
59814,36903
59815,34047
59817,33307
59818,33279
59819,33279
59820,33438
59822,36487
59823,33266
59824,33279
59825,34398
59827,33406
59828,33266
59829,33568
59830,34556
59831,33438
59832,33568
59833,34891
59834,33485
59835,33279
59836,33438
59837,33866
59838,33676
59839,33279
59840,34556
59841,36490
59842,33307
59843,34535
59844,34985
59845,33568
59846,33307
59847,35215
59848,34567
