personID,managerID
57107,38639
57108,38631
57109,34174
57110,43411
57111,36514
57112,34187
57113,35126
57114,38264
57115,41662
57116,57117
57119,34038
57120,34703
57121,34095
57122,1824
57123,34192
57125,39895
57126,33488
57127,39991
57129,34148
57130,35361
57131,40795
57132,35003
57133,35692
57134,33510
57135,35361
57136,35058
57137,48740
57138,33705
57139,34606
57140,43425
57141,49851
57143,35115
57144,39340
57146,34230
57147,38719
57148,33488
57149,57150
57151,54089
57152,49213
57154,35076
57155,33463
57157,35100
57158,33892
57159,37157
57160,33705
57161,40695
57162,36646
57163,33278
57164,33698
57165,33543
57166,37431
57167,33797
57169,34522
57171,33911
57172,33858
57173,57174
57175,44928
57176,34895
57177,37325
57178,46860
57180,34079
57181,33543
57182,34110
57183,41401
57185,42227
57186,40930
57187,39860
57188,33926
57189,36265
57190,35778
57191,33437
57192,53664
57193,34920
57194,45258
57195,34766
57196,33825
57197,37495
57198,34772
57199,40686
57201,34051
57202,34877
57203,47725
57204,57205
57206,34074
57207,35331
57208,35590
57209,33865
57210,33837
57211,33353
57212,38415
57213,57214
57216,35222
57217,37867
57219,33892
57220,33481
57221,57222
57223,38313
57224,38782
57226,35371
57227,34128
57228,33540
57229,33328
57230,35979
57231,47753
57232,35222
57233,34782
57234,35858
57235,37993
57237,33959
57238,38393
57240,34737
57241,35902
57242,38655
57243,35728
57245,38655
57246,34079
57247,33932
57248,34405
57249,34030
57250,33779
57251,34846
57252,34962
57253,34101
57254,41456
57255,33961
57256,35034
57257,34869
57258,33646
57260,33435
57261,52295
57262,34079
57264,35503
57265,37970
57266,57267
57268,33907
57269,37811
57271,33979
57272,34790
57273,37535
57274,40419
57275,34282
57276,42800
57277,34867
57278,33575
57279,35738
57280,57281
57282,34637
57283,33909
57284,34907
57285,33876
57286,41611
57287,33981
57288,33959
57289,49058
57290,34189
57291,36781
57292,33435
57293,34371
57294,33556
57295,41172
57296,33632
57297,34528
57298,46096
57299,33632
57300,33954
57301,57302
57304,34291
57305,35663
57306,34189
57307,38037
57308,33814
57309,36395
57310,39860
57311,33648
57312,36699
57314,44059
57315,38037
57316,33680
57317,35222
57318,38155
57319,43480
57321,33705
57322,36580
57323,35526
57325,51634
57326,34079
57327,34098
57328,42844
57329,34114
57330,35220
57332,35161
57333,51309
57334,34907
57335,42474
57336,35136
57338,33981
57339,34248
57340,35076
57341,34740
57342,47283
57343,36646
57344,40275
57345,40231
57346,38353
57347,34920
57348,37509
57349,33543
57350,33380
57351,36707
57352,34203
57353,33858
57354,34839
57355,57356
57357,40235
57359,34457
57360,36183
57361,51286
57362,34528
57363,34877
57364,37786
57365,38297
57366,33572
57367,33634
57368,51309
57369,34076
57370,37988
57371,34882
57372,34865
57373,34502
57374,37900
57375,35581
57377,33850
57378,34360
57379,33643
57380,38680
57381,33814
57382,33353
57383,33543
57384,34755
57385,33858
57386,33671
57387,33543
57388,33816
57389,43318
57390,34174
57391,33850
57392,47548
57393,33278
57394,37166
57395,39338
57396,36847
57397,34498
57398,36801
57400,40473
57401,35390
57402,35861
57403,37258
57404,34079
57405,38264
57406,43770
57407,35054
57408,34726
57409,34967
57410,34079
57411,35291
57412,33680
57413,33441
57414,35717
57415,48698
57417,42989
57419,41620
57420,43236
57422,34682
57423,34212
57424,54254
57425,40850
57426,53023
57428,33335
57429,33636
57430,42217
57432,33643
57433,34285
57434,36399
57435,53541
57436,36127
57437,34212
57438,34051
57439,36206
57440,57441
57442,33807
57443,33846
57444,34338
57445,33970
57446,42101
57448,34455
57449,48882
57451,35058
57452,35677
57453,36614
57455,34692
57457,34143
57458,40436
57460,33970
57461,57462
57463,33909
57464,36068
57465,34174
57466,42163
57467,41967
57468,34652
57469,39275
57470,37049
57471,33328
57472,34104
57473,57474
57476,34502
57477,37531
57478,57479
57480,36230
57483,33510
57484,57485
57486,46860
57488,35029
57489,34962
57490,33293
57491,34485
57492,33577
57493,33680
57494,33963
57495,34268
57496,34053
57497,33646
57498,39804
57499,37556
57500,39064
57501,39520
57502,39738
57504,35058
57505,45821
57506,43864
57508,33638
57509,57510
57511,44725
57513,33516
57514,33401
57515,42121
57517,34467
57518,35029
57519,34682
57520,33965
57521,51280
57522,33510
57523,33543
57524,33774
57525,34679
57526,36326
57527,33391
57528,34449
57529,38221
57530,37072
57531,35052
57532,35169
57533,34298
57534,33577
57535,36246
57536,35510
57537,40415
57538,33512
57539,33850
57540,33878
57541,57542
57543,51996
57544,39019
57545,33278
57546,35300
57547,33391
57548,43995
57550,35156
57551,38311
57552,34772
57553,37349
57554,39338
57555,33911
57556,35876
57557,35915
57558,34143
57559,34282
57560,45750
57561,40702
57562,33543
57564,57565
57567,34079
57568,33640
57569,55647
57570,34160
57571,35771
57572,38192
57573,33543
57574,35044
57575,34225
57576,41972
57577,33858
57578,37412
57579,37556
57580,35515
57582,34637
57583,34051
57584,35741
57585,35534
57586,42172
57587,42846
57589,34679
57590,35902
57591,34522
57593,49230
57594,33405
57595,33435
57596,33963
57597,33876
57599,34074
57600,33858
57601,35658
57602,41611
57603,34643
57605,34263
57606,37226
57608,33496
57609,34606
57610,34649
57611,35073
57612,35748
57613,33873
57614,33786
57615,33767
57616,45093
57618,51996
57619,34509
57620,35054
57621,34428
57622,52734
57623,34150
57624,48548
57625,34419
57626,35510
57627,37331
57628,38505
57629,33846
57630,34001
57631,33433
57632,39571
57634,35828
57635,41629
57636,1824
57637,33493
57638,35161
57639,33814
57640,36023
57641,33779
57642,37888
57644,46888
57645,40398
57646,39338
57647,42329
57649,36868
57650,35717
57651,33846
57652,38878
57653,33814
57654,34672
57655,33887
57656,36198
57657,36589
57658,57659
57660,33543
57661,45093
57663,33648
57664,42237
57665,46926
57667,33779
57668,39753
57669,42510
57671,44900
57672,35845
57673,34072
57674,35861
57675,56674
57676,38085
57677,39882
57678,36868
57679,42510
57680,40010
57681,46376
57683,35278
57684,36672
57686,33909
57687,40822
57688,35738
57689,34371
57690,35185
57691,34893
57692,33970
57693,33803
57694,36346
57695,42474
57696,45847
57697,33543
57698,34298
57699,41920
57700,37449
57701,35443
57702,34667
57703,37509
57705,57706
57707,42259
57708,36238
57709,33646
57710,40231
57711,35052
57712,33643
57713,36504
57714,42768
57716,34341
57717,44584
57719,34682
57720,34520
57721,45239
57722,33825
57723,34600
57724,57725
57727,34449
57728,35185
57729,33696
57730,41760
57732,35663
57733,55545
57735,33543
57736,41424
57737,49854
57738,33680
57739,57740
57741,33680
57742,34516
57743,33725
57744,35534
57745,33543
57746,36868
57747,35788
57749,33433
57750,35738
57751,33543
57752,34995
57753,33543
57755,46964
57757,39537
57759,33835
57760,34405
57761,57762
57763,35404
57764,33264
57765,49032
57766,34126
57767,34509
57768,33950
57769,34038
57770,48298
57771,34621
57772,33556
57773,33638
57774,46567
57775,44059
57776,37192
57777,57778
57779,50774
57780,33543
57781,33506
57782,34298
57783,35778
57784,34846
57785,33606
57786,56259
57788,57789
57790,37431
57791,47863
57793,33491
57794,35361
57795,38150
57797,35443
57798,40070
57800,39320
57801,36050
57803,38258
57804,44126
57806,54432
57807,33543
57808,34606
57809,34737
57810,34187
57811,57812
57813,34053
57814,40121
57815,37463
57817,57818
57819,34341
57820,33981
57821,34631
57822,37872
57823,37198
57824,34907
57825,34307
57826,33533
57827,35185
57828,33412
57829,33328
57830,33632
57831,37525
57832,34001
57833,37495
57834,37612
57835,35326
57836,35122
57837,39571
57838,34192
57839,34192
57840,34832
57841,40356
57842,36991
57843,35506
57844,36752
57845,38022
57846,33698
57847,34643
57848,34376
57849,42753
57850,33850
57851,34095
57852,33643
57853,47753
57854,35384
57855,36458
57856,34400
57857,38809
57858,33839
57859,36605
57860,39769
57862,39506
57863,33924
57864,34631
57865,34507
57866,34931
57867,34294
57868,34940
57870,57871
57873,34206
57874,46878
57875,33433
57876,36470
57877,33680
57878,34160
57879,42163
57880,37795
57881,39275
57882,33632
57883,36006
57884,55308
57886,45594
57888,38171
57889,36677
57890,37687
57891,57892
57893,33567
57894,35925
57895,39338
57896,33293
57897,34189
57898,33561
57899,34225
57900,37612
57901,33444
57902,35029
57903,38895
57904,33643
57905,41969
57906,33332
57907,33831
57908,33745
57909,34516
57910,33444
57911,57912
57914,33961
57915,42427
57916,33858
57918,34631
57919,42163
57920,49669
57921,35576
57922,33811
57923,34846
57924,34084
57925,57926
57927,34958
57928,33680
57929,34282
57930,41456
57932,36154
57933,33890
57934,42172
57935,35073
57936,33391
57937,46096
57938,33469
57940,34072
57941,48298
57942,33835
57943,34074
57944,37872
57945,44349
57946,33965
57947,40573
57949,33663
57950,37906
57951,35126
57952,37506
57953,37389
57954,43078
57956,33493
57957,34887
57958,35076
57959,40795
57960,40686
57961,36882
57962,39808
57964,34504
57965,40865
57966,35590
57967,34143
57968,54296
57969,57970
57972,45978
57973,38475
57975,39552
57976,39101
57977,34360
57978,37591
57979,42464
57981,34528
57983,33380
57984,36238
57986,34655
57988,33680
57989,56834
57990,41456
57991,34221
57992,33581
57993,34991
57994,36707
57995,38221
57996,34263
57997,36686
57998,33543
57999,40095
58000,33655
58001,33892
58002,33636
58003,34643
58004,34697
58006,33278
58007,37919
58008,34419
58009,34502
58010,36792
58011,42101
58012,36352
58013,36737
58014,39340
58015,35686
58016,33807
58017,35686
58018,33322
58019,35140
58020,34307
58021,34899
58023,34076
58024,35304
58025,33433
58026,33391
58027,34263
58028,33543
58029,34676
58030,34128
58031,33680
58032,58033
58034,33779
58035,42556
58037,36572
58038,35339
58039,50680
58041,49998
58042,33741
58043,48243
58044,34298
58045,35486
58047,40828
58048,35052
58049,34338
58050,33779
58051,34378
58052,43171
58053,37163
58054,33816
58055,39484
58056,37312
58057,34507
58058,37177
58059,35705
58060,33353
58061,34020
58062,33858
58063,33353
58064,46839
58066,35339
58067,35271
58068,40362
58070,34079
58071,58072
58073,47725
58074,33543
58075,34419
58076,37872
58077,33924
58078,33543
58079,39343
58080,33907
58081,33606
58082,33543
58083,34212
58084,34143
58085,36583
58086,58087
58088,42259
58089,35756
58090,42883
58092,34271
58094,34643
58095,34692
58096,34074
58097,41986
58098,35052
58099,46160
58100,58101
58102,37489
58103,50506
58105,41355
58106,36467
58107,35203
58108,35291
58109,35694
58111,33682
58112,37207
58114,48438
58116,33835
58117,44631
58118,44259
58120,34565
58121,34763
58122,33757
58123,33543
58124,33680
58125,35876
58126,33643
58127,33543
58128,33543
58129,38660
58130,36056
58131,36690
58132,33543
58133,35182
58134,40599
58135,33725
58136,33835
58138,37463
58140,38809
58141,42510
58142,36319
58143,36583
58145,38244
58146,35531
58147,33332
58148,58149
58151,35226
58152,36265
58153,58154
58156,37331
58157,36768
58158,37872
58160,39023
58161,38663
58162,33412
58163,33543
58164,34772
58165,34811
58166,34737
58167,33630
58169,34439
58170,34751
58171,33807
58172,35222
58173,33779
58174,34196
58175,35751
58176,58177
58178,33754
58179,35460
58180,34692
58181,36804
58182,37298
58183,33954
58184,34428
58186,50079
58187,33745
58188,36006
58189,34104
58190,33671
58191,40113
58192,33520
58194,34128
58195,35052
58196,58197
58198,35679
58199,33648
58200,34170
58202,34487
58203,35090
58204,35808
58205,35140
58206,34616
58207,34958
58208,36372
58209,33680
58210,33481
58211,58212
58213,34276
58214,36183
58215,38339
58216,33907
58217,33556
58218,35022
58219,35944
58220,33433
58221,37145
58222,51153
58224,55308
58225,36586
58226,34679
58227,35445
58228,36699
58230,34907
58231,34400
58232,35460
58233,50774
58234,36768
58235,34036
58236,37711
58237,39101
58238,34307
58239,33315
58241,34369
58242,34865
58243,33433
58244,33858
58245,37591
58246,39791
58247,38940
58248,58249
58250,33543
58251,37906
58252,34030
58253,34511
58255,33807
58256,35158
58258,35090
58259,33924
58260,39159
58261,39081
58262,35156
58263,55593
58265,34588
58266,33646
58267,35052
58268,42753
58269,33767
58270,45733
58271,34995
58272,33540
58273,37858
58274,35044
58275,34314
58276,34839
58277,33979
58278,35919
58279,35058
58280,34877
58281,37811
58283,34726
58284,48114
58285,58286
58288,38557
58289,33680
58290,39101
58291,34079
58293,58294
58295,33543
58296,44631
58297,46705
58298,34867
58299,53174
58301,36183
58302,34439
58303,58304
58306,45930
58308,41869
58310,33741
58311,36335
58312,34846
58313,34742
58314,36187
58316,37740
58317,35317
58318,35460
58319,39081
58320,35058
58321,37525
58322,58323
58324,34196
58325,42496
58326,34143
58327,36847
58328,35054
58329,33374
58330,35531
58331,43686
58332,44036
58333,36804
58334,34629
58335,33850
58336,33581
58337,33835
58338,33306
58339,37581
58341,57150
58342,38747
58343,41410
58344,33640
58345,35291
58346,35865
58347,36868
58348,33814
58349,50079
58350,33907
58351,35604
58352,33581
58353,33959
58354,58355
58357,51129
58359,35090
58360,35044
58361,33816
58362,50119
58363,58364
58365,35052
58366,33939
58367,38167
58368,36768
58369,33543
58370,35675
58372,39957
58374,37133
58375,35689
58376,33353
58377,34775
58378,46521
58380,34962
58381,34174
58382,39059
58383,35052
58384,34763
58385,58386
58387,33873
58388,36703
58389,38143
58390,34307
58391,34600
58392,40832
58393,39895
58394,34336
58395,34300
58396,38470
58397,58398
58400,38150
58401,35482
58402,35291
58403,34288
58404,33380
58405,33821
58406,33646
58407,34225
58408,41077
58410,34018
58411,34893
58412,34018
58413,47977
58414,36737
58415,51500
58416,34128
58417,35115
58419,48270
58420,40865
58421,35100
58422,46390
58423,33516
58424,35876
58425,35959
58426,35834
58427,33606
58428,57659
58429,34230
58430,34051
58431,34051
58432,34541
58433,45234
58435,43078
58437,35460
58438,47391
58439,34679
58440,33963
58441,58442
58444,33510
58445,34658
58446,34355
58447,35140
58448,48298
58449,34811
58450,35663
58451,38663
58452,34349
58453,34839
58454,34009
58455,36399
58456,33640
58457,34079
58458,34865
58459,33328
58460,45671
58461,36559
58463,34676
58464,33876
58465,39163
58466,34528
58468,58469
58470,40419
58471,55975
58473,36046
58474,41894
58475,37986
58476,33405
58477,43042
58479,33508
58480,34020
58481,38719
58482,34294
58483,34907
58484,35593
58485,40891
58486,33558
58487,35970
58488,40217
58489,33488
58490,39556
58492,33608
58494,43970
58495,37900
58497,34631
58498,34076
58499,33909
58500,37612
58501,34504
58502,48548
58504,33848
58505,33646
58506,34967
58507,34451
58508,33278
58509,41410
58510,33543
58511,33481
58512,33725
58513,36183
58515,35871
58516,34051
58517,34616
58518,49998
58519,42411
58520,37168
58521,34442
58522,37786
58523,35122
58524,34967
58525,38334
58526,34128
58527,34616
58528,58529
58530,33264
58531,33508
58532,38866
58533,34763
58534,40527
58535,50307
58536,34114
58537,35469
58538,47228
58539,35942
58540,43623
58542,47167
58543,37163
58544,33909
58545,34893
58546,39672
58547,34823
58548,38037
58549,36068
58550,33463
58551,38680
58552,34288
58553,33543
58554,39296
58555,35677
58556,33652
58557,34588
58558,34867
58559,33743
58560,34203
58561,34893
58562,33779
58563,35531
58564,34834
58565,58566
58568,39836
58569,37218
58570,34502
58571,35714
58572,58573
58574,34933
58575,33878
58576,36882
58577,33374
58578,35756
58579,33643
58580,34882
58581,34400
58582,35510
58583,58584
58585,34514
58586,38117
58587,34697
58589,38677
58590,35169
58591,34150
58592,33457
58593,33632
58594,37312
58595,34405
58596,33858
58597,38677
58598,43234
58599,40480
58600,34697
58602,33907
58603,39781
58604,58605
58606,33293
58607,33556
58608,50117
58610,48882
58611,36677
58612,35052
58613,39109
58614,33663
58615,35122
58616,50622
58617,35922
58618,33506
58619,34520
58620,33638
58621,35222
58622,38990
58624,33643
58625,33876
58626,34467
58627,37531
58629,34400
58630,33543
58631,39338
58632,44977
58633,35959
58634,34095
58635,33727
58636,33782
58637,38822
58638,33328
58639,38593
58640,33435
58641,33558
58642,48114
58644,35222
58645,40372
58646,54292
58648,33643
58649,41343
58650,58651
58652,33606
58653,34400
58654,34098
58655,58656
58657,34871
58659,46825
58660,34755
58661,34079
58662,33543
58663,34128
58664,38188
58665,33444
58666,35767
58667,33606
58668,35156
58669,35717
58670,49015
58671,36546
58673,34212
58674,33332
58675,34629
58676,51564
58678,34792
58679,35054
58680,35404
58681,34074
58682,38186
58684,41456
58686,35052
58687,35076
58688,58689
58690,39107
58691,34692
58692,34962
58693,39484
58694,33561
58695,33543
58696,38297
58697,33693
58698,34551
58700,34455
58701,33646
58702,34637
58703,35686
58704,33696
58705,36006
58707,36486
58708,34143
58709,33858
58710,34116
58711,33686
58712,34616
58713,34419
58714,46581
58716,34846
58717,33858
58718,33433
58719,38264
58720,47152
58721,39170
58722,58723
58724,44868
58725,34341
58726,34907
58727,37049
58729,35326
58730,42494
58731,35140
58732,34276
58733,52950
58734,34079
58735,34212
58736,33378
58737,37449
58738,36586
58739,43938
58740,35503
58741,35663
58742,33700
58743,33924
58744,38643
58745,38848
58746,34652
58747,40620
58748,35828
58749,34703
58750,44554
58752,34737
58753,33543
58754,33887
58755,41916
58756,33643
58757,35169
58758,33858
58759,58760
58761,37612
58762,43193
58763,33508
58764,33353
58765,39159
58766,58767
58768,34682
58769,37168
58770,47975
58771,35185
58772,33444
58773,34447
58774,33543
58775,35352
58776,36352
58777,33696
58778,33915
58779,33894
58781,34040
58782,39974
58783,34836
58784,34637
58785,33698
58786,38342
58788,34294
58789,56891
58790,34679
58791,36421
58792,33878
58794,43864
58795,33858
58796,35287
58797,58798
58800,38822
58801,34119
58802,39119
58803,34907
58804,38326
58806,36876
58807,43024
58808,35054
58809,34960
58810,33556
58811,51799
58812,51799
58813,33959
58814,42259
58815,39484
58816,37163
58818,33825
58819,35510
58820,36914
58821,34104
58822,33640
58823,37612
58824,35440
58825,35942
58826,35185
58827,34684
58828,44817
58830,35561
58831,36135
58832,39093
58833,33543
58834,35942
58835,34467
58836,35423
58837,33510
58838,35451
58839,34009
58840,33543
58841,33779
58842,33876
58843,41972
58844,34893
58845,34170
58846,34726
58847,34437
58848,39629
58849,33543
58850,34823
58851,34104
58852,36810
58853,33979
58854,34314
58855,33981
58856,35222
58857,36265
58858,37495
58859,34969
58860,58573
58862,33754
58863,36263
58864,34509
58865,41441
58867,36083
58868,35404
58869,34951
58870,44868
58871,34314
58872,34079
58873,36306
58874,58875
58877,34679
58878,37817
58879,34300
58881,50142
58882,43682
58884,33543
58885,39801
58886,38680
58888,35686
58889,38133
58890,35331
58891,33632
58892,34212
58893,57912
58894,34300
58896,35628
58897,34150
58898,39503
58899,33543
58900,44325
58901,37591
58902,38393
58903,43366
58905,43864
58906,33965
58907,39791
58908,33939
58909,33466
58910,58911
58913,34349
58914,40527
58915,37267
58916,37066
58918,38507
58919,33981
58920,35555
58921,34633
58922,34294
58923,33543
58924,43388
58926,33954
58927,33850
58928,33315
58930,34697
58932,48623
58934,33543
58935,46606
58936,33816
58937,33606
58938,38655
58939,43717
58940,35304
58941,38747
58942,42420
58943,33663
58944,36761
58945,38376
58946,35717
58947,37630
58948,37349
58949,34385
58950,35390
58951,33543
58952,58689
58954,42437
58955,33705
58956,34020
58957,47202
58958,42144
58959,33850
58960,34072
58961,34808
58962,35786
58963,35222
58964,58965
58967,40356
58968,34230
58969,36183
58970,34782
58971,40977
58973,34606
58974,36056
58975,33382
58976,35126
58977,33734
58978,37088
58979,38543
58980,34790
58981,33433
58982,33961
58983,33858
58984,50117
58985,33807
58986,34074
58987,35003
58988,37149
58990,33543
58991,37449
58992,37248
58993,41062
58995,33391
58996,35326
58997,34192
58998,35482
58999,34160
59000,49633
59002,35689
59003,39951
59004,59005
59006,35845
59007,35512
59009,38577
59011,43474
59012,34072
59013,36023
59014,59015
59016,35942
59017,35564
59018,34498
59019,35689
59020,39291
59021,34606
59022,34504
59023,37423
59024,39006
59025,41235
59026,34606
59027,36586
59028,39484
59029,34307
59030,59031
59032,40179
59034,37836
59035,34066
59036,45835
59038,34128
59039,54925
59041,42285
59043,33876
59044,34621
59045,38297
59046,34962
59047,34867
59048,59049
59051,34616
59052,33963
59053,57912
59054,38276
59055,38673
59056,33652
59057,33643
59058,35761
59059,35567
59060,33433
59061,34502
59062,41972
59063,34755
59064,41869
59065,43985
59067,36456
59068,34307
59069,35050
59071,33850
59072,33835
59073,33394
59075,34371
59076,35291
59077,44011
59078,33328
59079,34128
59080,34974
59081,36149
59082,36909
59083,34455
59084,37940
59086,50986
59088,41126
59090,35576
59091,36271
59092,56259
59094,34405
59095,33640
59096,33624
59098,35861
59099,33741
59100,38347
59101,35959
59102,59103
59104,59105
59106,33491
59107,34119
59108,34737
59109,37145
59110,33850
59111,59112
59113,34565
59114,34682
59115,34124
59116,56259
59118,37053
59119,35959
59120,33850
59121,43751
59123,34565
59124,38085
59125,52327
59127,34649
59128,42612
59129,37862
59130,33332
59131,35052
59132,35052
59133,36206
59134,35526
59135,44688
59136,34036
59137,33328
59138,34652
59139,33543
59140,33680
59141,33579
59142,35140
59143,40591
59145,35058
59146,59147
59148,34559
59149,59150
59152,33939
59153,34639
59154,36271
59155,33816
59156,50079
59157,34338
59158,36458
59159,59160
59162,37201
59163,59164
59165,46245
59166,37072
59167,33873
59168,43294
59170,34349
59171,59172
59173,45706
59175,34782
59176,33435
59177,34600
59178,36433
59179,35142
59180,35534
59181,40958
59182,49633
59183,37695
59184,49189
59185,34682
59186,40439
59187,35052
59188,33338
59190,33956
59191,34672
59192,33543
59193,35778
59194,33858
59195,47725
59196,34023
59197,45713
59198,34196
59199,33754
59200,33543
59201,59202
59204,33680
59205,44551
59207,37495
59208,41477
59209,38188
59210,34609
59211,38727
59212,34018
59213,34196
59214,38167
59215,37862
59216,35100
59217,34629
59218,34079
59220,54520
59222,40398
59223,40533
59226,33725
59227,36868
59228,33894
59229,37110
59230,34846
59231,36183
59233,59234
59235,36900
59236,37392
59238,37591
59239,39552
59240,33543
59241,34600
59242,34682
59243,37063
59244,43487
59246,35778
59247,34343
59248,36154
59249,34782
59250,33663
59251,37988
59252,33825
59253,33558
59254,34447
59255,42580
59257,33894
59259,34206
59260,33473
59261,33682
59262,39753
59263,46794
59264,34119
59265,33364
59266,39159
59267,52273
59268,34697
59269,36672
59270,38133
59271,36967
59272,38932
59273,33643
59274,37872
59276,33959
59277,34038
59278,34074
59279,40488
59280,33959
59281,33907
59282,35052
59283,37392
59285,33963
59286,33772
59287,34509
59288,34482
59289,37858
59290,38962
59291,35409
59292,35738
59293,36866
59294,37848
59295,34263
59296,33688
59297,35694
59298,41181
59300,33816
59301,33558
59302,35094
59303,33754
59304,34692
59305,34187
59306,35052
59307,34265
59308,34036
59309,34023
59310,33835
59311,36868
59312,34150
59313,34455
59314,59315
59316,33816
59317,43490
59318,37166
59319,33575
59320,39349
59321,44631
59322,36599
59323,39163
59324,34341
59325,33561
59326,40750
59327,49100
59328,49587
59329,33272
59330,33858
59331,37614
59332,34737
59333,34343
59334,59335
59337,34307
59338,33907
59339,34282
59340,33819
59341,36006
59342,58469
59343,39396
59345,33643
59346,35187
59347,33970
59348,34962
59349,34962
59350,39054
59351,48223
59352,33772
59353,47015
59355,35287
59356,36707
59357,42899
59358,37940
59359,34352
59361,34679
59362,34168
59363,33543
59364,42691
59365,34326
59366,33543
59368,34069
59369,37201
59370,35959
59371,35317
59372,34931
59373,39320
59374,33963
59375,34790
59376,34128
59377,37906
59378,33979
59379,53162
59380,34649
59381,34482
59382,35058
59383,33332
59384,34502
59385,35717
59386,35100
59387,52849
59389,34314
59390,33981
59391,33506
59392,35326
59393,33698
59394,35805
59396,59397
59398,48566
59399,34719
59400,36861
59401,33725
59402,35041
59403,36113
59404,33825
59405,43945
59406,34887
59407,34104
59408,40884
59409,34455
59410,33606
59411,38297
59412,34124
59413,33954
59414,50568
59415,33293
59416,35778
59417,33643
59418,59147
59419,35460
59420,34074
59421,51449
59422,57214
59423,35824
59425,33970
59426,36326
59427,36586
59428,39957
59430,35278
59431,37651
59432,33754
59433,33632
59434,35959
59435,33939
59436,33558
59437,35564
59438,36056
59439,37149
59440,39951
59441,37525
59442,42494
59443,35065
59444,34682
59445,33543
59446,35510
59447,33825
59448,51252
59449,35460
59450,33543
59451,50506
59452,58651
59453,33850
59454,34502
59455,33876
59456,36050
59458,40702
59459,34890
59460,40859
59462,34460
59463,34001
59464,36868
59465,39593
59466,48548
59467,36319
59468,43945
59469,41972
59470,36962
59471,35100
59472,34457
59473,33394
59474,33632
59475,41456
59476,34790
59477,42097
59478,52552
59480,34038
59481,34341
59482,33970
59483,36776
59484,33652
59485,33575
59486,52738
59487,59488
59489,36720
59490,33782
59491,41620
59492,37848
59493,45753
59494,43421
59495,39152
59496,43751
59497,48797
59499,34212
59500,44154
59501,38549
59502,33648
59503,34449
59504,33540
59505,37331
59506,34385
59508,33754
59509,35054
59510,33543
59511,35510
59512,46376
59513,34502
59514,34682
59515,55560
59516,50618
59517,38085
59518,49649
59519,34646
59520,35032
59521,36781
59522,33328
59523,42556
59524,34128
59525,41716
59527,53149
59528,40436
59529,39050
59530,34588
59531,34811
59532,36372
59533,33512
59534,34074
59535,36909
59536,33772
59537,49080
59538,35224
59539,34621
59540,34341
59541,40951
59543,59105
59544,33727
59545,57789
59546,35052
59547,35858
59548,40865
59549,33734
59550,46794
59552,59553
59554,36154
59555,54499
59556,36504
59557,34520
59558,33278
59559,38264
59560,35361
59561,42163
59562,33659
59563,40356
59564,33680
59565,34114
59566,34955
59568,33636
59569,33680
59570,37294
59572,36568
59574,35361
59575,36703
59576,35115
59577,38188
59578,39359
59579,34453
59580,49449
59581,35291
59582,34504
59583,33762
59584,34091
59585,33543
59586,56487
59588,34449
59589,35909
59590,34682
59591,34196
59592,35076
59593,36631
59594,59595
59596,39882
59597,42496
59598,39666
59599,35311
59600,41156
59601,39503
59603,37238
59604,35339
59605,36168
59606,34742
59607,34520
59608,35404
59609,46964
59610,34467
59611,33979
59612,34196
59613,33540
59614,34737
59615,33816
59616,37201
59617,34690
59618,37960
59620,41869
59621,38270
59622,34040
59623,38013
59624,34212
59625,34079
59626,34588
59627,37786
59628,38258
59629,44253
59630,38393
59631,33564
59632,39769
59633,33640
59634,34920
59635,38001
59636,41635
59637,33643
59638,40231
59639,33572
59640,34212
59641,33710
59642,35736
59643,33264
59644,35959
59645,34009
59646,34079
59647,34455
59648,34114
59649,38376
59650,39484
59651,35751
59652,36456
59653,33680
59654,34189
59655,35090
59656,36707
59657,34298
59658,34009
59659,34230
59660,33801
59661,33606
59662,36456
59663,36458
59664,40695
59665,34887
59666,34887
59667,36768
59668,35675
59669,36695
59670,39130
59672,33567
59673,36514
59674,34321
59675,34268
59676,59677
59679,34887
59680,34285
59681,33410
59682,55647
59685,36372
59686,59687
59689,33543
59690,33561
59691,35126
59692,59103
59693,33452
59694,39159
59695,33510
59696,46402
59698,38932
59699,43899
59700,46686
59702,42580
59703,34189
59704,34643
59705,52704
59707,37715
59708,35156
59709,37797
59710,34682
59711,33293
59712,58154
59713,36914
59714,46521
59715,40608
59717,34649
59718,35987
59719,59335
59720,35686
59721,34522
59722,50424
59723,35052
59724,33543
59725,58398
59726,50905
59728,59729
59730,33873
59731,34366
59732,40195
59733,35122
59734,37988
59735,33278
59736,34588
59737,35076
59738,33374
59739,35081
59740,36745
59741,37731
59742,38889
59743,33575
59744,34962
59745,33963
59746,34485
59747,37063
59748,34324
59749,34907
59750,34369
59751,34119
59752,56325
59753,37943
59754,35339
59755,34967
59756,34124
59757,33680
59758,33433
59759,38719
59760,42753
59761,36352
59762,34148
59763,36458
59764,59765
59767,33985
59768,38954
59770,34309
59771,34679
59772,36163
59773,33821
59774,35663
59775,34066
59776,34832
59777,33332
59778,34192
59779,37687
59780,33543
59782,43073
59783,33508
59784,33890
59785,33543
59786,36046
59787,38353
59788,34076
59789,43948
59790,35771
59791,35531
59792,35401
59793,34600
59794,51587
59796,35902
59797,34690
59798,35268
59799,54569
59800,49100
59801,36893
59803,59804
59805,40021
59806,38737
59807,33680
59808,33577
59809,35751
59810,35100
59811,36781
59812,33876
