personID,personRollup1,personRollup2,personRollup3,personBusinessTitleDetail,personJobCode,personCompany,personJobFamily
57401,2,3,4,8,33275,33313,11
57402,2,33365,4,8,33309,33408,33370
57403,33416,33529,33418,8,33289,33422,33430
57404,33521,33544,33523,8,33268,33290,33270
57405,2,33365,4,8,33309,33408,33370
57406,33299,33601,33301,8,33289,33290,33430
57407,2,3,4,8,33309,33455,11
57408,2,3,4,8,33275,33313,11
57409,2,3,4,8,33275,33296,11
57410,33521,33544,33523,8,33268,33290,33270
57411,2,33265,4,8,33268,33296,33270
57412,2,33265,4,8,33268,33290,33270
57413,2,3,4,8,33289,33313,36029
57414,2,33265,4,8,33268,33296,33270
57415,33283,33284,33285,8,33431,33290,34780
57417,33426,33853,33428,8,33431,33290,33968
57419,33283,33323,33285,8,33431,33290,33604
57420,33339,35215,33341,35217,33431,35218,33430
57422,2,33265,4,8,33268,33296,33270
57423,2,33265,4,8,33268,33269,33270
57424,33416,34542,33418,33421,9,33422,34545
57425,33357,37994,33359,8,33431,33290,33430
57426,33416,33529,33418,8,9,33290,33291
57428,2,3,4,8,33275,33313,11
57429,2,3,4,8,33275,33296,11
57430,33339,35215,33341,35217,33431,35218,600
57432,33521,33544,33523,8,33268,33290,33270
57433,2,3,4,8,33275,33276,11
57434,2,3,4,8,33289,33269,11
57435,2,33365,4,8,33431,33290,33430
57436,2,3,4,8,33289,33296,36029
57437,2,33265,4,8,33268,33269,33270
57438,2,33265,4,8,33268,33296,33270
57439,33339,34566,33341,8,33289,33290,33430
57440,2,33265,4,8,33268,33276,33270
57442,2,33265,4,8,33268,33455,33270
57443,2,33265,4,8,33268,10,33270
57444,2,33265,4,8,33268,33455,33270
57445,2,33265,4,8,33268,33296,33270
57446,33316,34024,33317,8,33431,33290,33430
57448,2,33265,4,8,33268,33269,33270
57449,33357,33458,33359,8,33431,33290,600
57451,2,3,4,8,33275,33313,11
57452,2,33265,4,8,33268,33269,33270
57453,33347,34597,33502,8,33431,33290,33347
57455,2,33265,4,8,33268,33269,33270
57457,2,33265,4,8,33268,33296,33270
57458,33521,34787,33523,8,33289,33290,33526
57460,2,33265,4,8,33268,33296,33270
57461,2,3,4,8,33309,33313,11
57463,2,33265,4,8,33268,33455,33270
57464,2,3,4,8,33275,33276,11
57465,2,3,4,8,33275,33296,11
57466,2,33365,4,8,33368,33408,33370
57467,33283,33584,33285,8,33289,33290,33430
57468,2,33265,4,8,33268,33296,33270
57469,33299,33866,33301,8,33326,33290,33430
57470,33416,33748,33418,8,9,33752,33430
57471,33283,33885,33285,8,33275,33330,11
57472,2,3,4,8,33275,33313,11
57473,33283,33284,33285,8,33289,33290,33739
57476,2,3,4,8,33275,33296,11
57477,2,3,4,8,33431,33313,11
57478,33283,34490,33285,8,33270,34493,33587
57480,33416,33529,33418,57482,9,33290,33461
57483,2,33265,4,8,33268,33269,33270
57484,33283,33284,33285,8,33289,33422,33430
57486,33299,34471,33301,8,9,33290,33863
57488,2,33265,4,8,33268,33313,33270
57489,2,3,4,8,33275,33313,11
57490,2,33265,4,8,33268,33296,33270
57491,2,3,4,8,33275,33269,11
57492,2,3,4,8,33275,33296,11
57493,33521,33544,33523,8,33268,33290,33270
57494,2,3,4,8,33275,33296,11
57495,2,3,4,8,33275,33313,11
57496,2,33365,4,8,33368,33369,33370
57497,2,33265,4,8,33268,33269,33270
57498,33283,33323,33285,8,33289,33290,33291
57499,2,3,4,8,33275,10,11
57500,33316,34024,33317,8,33289,33290,33430
57501,33299,34471,33301,8,33268,33290,33270
57502,2,33768,4,8,33326,33290,33347
57504,2,3,4,8,33275,33313,11
57505,33347,35017,33502,8,9,33290,33347
57506,33299,34397,33301,8,33326,40548,35276
57508,2,3,4,8,33275,33455,11
57509,33521,35659,33523,8,9,33290,33526
57511,33339,35215,33341,35217,33326,35218,33461
57513,33357,33458,33359,8,9,33290,33430
57514,33316,33265,33317,8,33268,33290,33270
57515,33283,40171,33285,40163,33326,33290,34577
57517,2,3,4,8,33275,33313,11
57518,2,33265,4,8,33268,33313,33270
57519,2,33265,4,8,33268,33296,33270
57520,2,33365,4,8,33368,33408,33968
57521,2,3,4,8,9,33313,11
57522,2,33265,4,8,33268,33269,33270
57523,33521,33544,33523,8,33268,33290,33270
57524,33283,33323,33285,33777,9,33290,33291
57525,2,33265,4,8,33268,33296,33270
57526,2,33265,4,8,33268,33313,33270
57527,2,33265,4,8,33268,33269,33270
57528,2,33265,4,8,33268,33269,33270
57529,33521,33544,33523,8,33268,33290,33270
57530,33316,34024,33317,8,9,33388,37073
57531,33316,33265,33317,8,33268,33320,33270
57532,2,33265,4,8,33268,33455,33270
57533,2,3,4,8,33275,33313,11
57534,2,3,4,8,33275,33296,11
57535,33426,33675,33428,8,9,33290,33430
57536,2,3,4,8,33275,33313,11
57537,2,33265,4,8,33268,33296,33270
57538,2,3,4,8,33275,33269,11
57539,2,3,4,8,33275,33296,11
57540,2,3,4,8,33275,33296,11
57541,33416,33529,33418,8,9,33290,33430
57543,33416,33529,33418,8,9,33290,33430
57544,33426,33621,33428,8,9,33290,33430
57545,2,33265,4,8,33268,33269,33270
57546,33416,33529,33418,8,33268,33290,33270
57547,2,3,4,8,33275,33269,11
57548,2,3,4,8,33326,33904,33423
57550,2,3,4,8,33275,33296,11
57551,2,3,4,8,33275,10,11
57552,2,33265,4,8,33268,33313,33270
57553,2,33365,4,8,33309,33408,33370
57554,2,3,4,8,33275,33296,11
57555,2,33265,4,8,33268,33296,33270
57556,2,3,4,8,33275,33276,11
57557,33316,33385,33317,8,9,33290,33430
57558,2,3,4,8,33275,33296,11
57559,2,33365,4,8,33368,33408,33370
57560,2,3,4,8,33289,33296,33628
57561,2,3,4,8,33275,33296,11
57562,33521,33544,33523,8,33268,33290,33270
57564,33316,34256,33317,8,33431,33290,33595
57567,33521,33544,33523,8,33268,33290,33270
57568,2,3,4,8,33275,33313,11
57569,33426,33427,33428,8,9,33290,33423
57570,2,3,4,8,33275,33455,11
57571,2,33365,4,8,33289,33408,33370
57572,2,33365,4,8,33368,33408,33370
57573,33521,33544,33523,8,33268,33290,33270
57574,2,33265,4,8,33268,33455,33270
57575,33316,33265,33317,8,33268,33320,33270
57576,2,33365,4,8,33368,33408,33370
57577,2,33265,4,8,33268,33269,33270
57578,33316,33265,33317,8,33268,33290,33270
57579,2,33265,4,8,33268,10,33270
57580,33416,33529,33418,8,9,33290,33833
57582,2,33265,4,8,33268,33313,33270
57583,2,33265,4,8,33268,33296,33270
57584,33316,33265,33317,8,33268,33320,33270
57585,2,33265,4,8,33268,33455,33270
57586,33521,33544,33523,8,33268,33290,33270
57587,2,33265,4,8,33268,10,33270
57589,2,33265,4,8,33268,33296,33270
57590,33521,33544,33523,8,33268,33290,33270
57591,33521,33544,33523,8,33268,33290,33270
57593,2,3,4,8,33275,33570,11
57594,2,33365,4,8,33309,33408,33370
57595,2,3,4,8,33275,33276,11
57596,2,33265,4,8,33268,33296,33270
57597,2,3,4,8,33309,10,11
57599,2,3,4,8,33275,33296,11
57600,2,3,4,8,33275,33269,11
57601,33521,33265,33523,8,33268,33290,33270
57602,33316,33385,33317,8,33268,33290,33270
57603,2,3,4,8,9,33439,11
57605,2,33265,4,8,33268,10,33270
57606,33283,34432,33285,8,33431,33290,34435
57608,33283,33323,33285,8,33289,33290,34780
57609,2,33265,4,8,33268,33313,33270
57610,2,33265,4,8,33268,33296,33270
57611,2,3,4,8,33275,33455,11
57612,33426,35335,33428,8,33289,33290,33430
57613,2,3,4,8,33275,33570,11
57614,33426,33675,33428,8,33309,33290,33678
57615,33347,35017,33502,8,33289,33290,33347
57616,33416,33529,33418,8,33431,33290,33291
57618,33416,33529,33418,8,33431,33290,33430
57619,2,3,4,8,33275,33269,11
57620,2,33265,4,8,33268,33455,33270
57621,2,33365,4,8,33368,33369,33370
57622,2,33730,4,8,33289,33904,33430
57623,2,3,4,8,33275,33439,11
57624,34046,34047,34048,8,33345,33290,34046
57625,2,3,4,8,33275,33276,11
57626,2,33265,4,8,33268,33313,33270
57627,2,3,4,8,33275,33455,11
57628,2,33265,4,8,33268,33290,33270
57629,2,3,4,8,33309,10,11
57630,2,33365,4,8,33368,33408,33370
57631,2,33265,4,8,33268,33296,33270
57632,33283,33284,33285,36662,33326,33290,33291
57634,2,3,4,8,33275,33313,11
57635,33416,33614,33418,8,33289,33617,33618
57636,2,33730,4,8,33289,33290,33430
57637,2,33265,4,8,33268,33269,33270
57638,2,33365,4,8,33368,33408,33370
57639,2,33265,4,8,33268,33296,33270
57640,2,33265,4,8,33268,33313,33270
57641,33521,33544,33523,8,33268,33290,33270
57642,33299,34471,33301,8,33289,33290,33430
57644,33416,33529,33418,8,33289,34913,33930
57645,2,3,4,8,33275,33269,11
57646,2,3,4,8,33275,33296,11
57647,33283,35227,33285,8,33289,33290,33291
57649,2,3,4,8,33309,33313,11
57650,2,33265,4,8,33268,33296,33270
57651,2,3,4,8,33275,10,11
57652,33299,33601,33301,8,33289,33290,33430
57653,2,33265,4,8,33268,33296,33270
57654,33316,34256,33317,8,33368,33408,33370
57655,2,33265,4,8,33268,33296,33270
57656,33316,34024,33317,8,9,33388,33430
57657,2,3,4,8,33309,33296,11
57658,2,33265,4,8,33268,33269,33270
57660,33521,33544,33523,8,33268,33290,33270
57661,33416,33529,33418,8,33431,33290,33461
57663,2,3,4,8,33309,33296,11
57664,33316,37824,33317,8,33431,33290,33430
57665,2,33730,4,8,33345,33904,33430
57667,33521,33544,33523,8,33268,33290,33270
57668,2,3,4,8,9,33313,11
57669,33426,33927,33428,8,33289,33844,33930
57671,33357,33458,33359,8,9,33290,33430
57672,2,33265,4,8,33268,33313,33270
57673,2,3,4,8,33275,33269,11
57674,2,33365,4,8,33309,33408,33370
57675,33283,33447,33285,8,33289,33290,33430
57676,2,3,4,8,33309,33313,11
57677,2,3,4,8,33275,33570,11
57678,2,3,4,8,33275,33313,11
57679,33426,33927,33428,8,33289,33844,33930
57680,33283,33323,33285,34005,9,33290,33291
57681,33339,35215,33341,35217,33431,35218,600
57683,2,33365,4,8,33368,33369,33370
57684,33316,33265,33317,8,33268,33290,33270
57686,2,3,4,8,33275,33455,11
57687,33426,33621,33428,8,33289,33290,33450
57688,2,33265,4,8,33268,33269,33270
57689,2,3,4,8,33275,33570,11
57690,2,33265,4,8,33268,33296,33270
57691,2,33265,4,8,33268,33313,33270
57692,2,33265,4,8,33268,33296,33270
57693,2,33265,4,8,33268,33276,33270
57694,33299,33601,33301,8,9,33290,33430
57695,33521,33544,33523,8,33268,33290,33270
57696,33357,33458,33359,8,33431,33290,600
57697,33521,33544,33523,8,33268,33290,33270
57698,2,3,4,8,33275,33313,11
57699,33299,33601,33301,8,9,33290,33430
57700,2,33265,4,8,33268,33313,33270
57701,2,3,4,8,33275,10,11
57702,2,33365,4,8,33309,33408,33370
57703,33316,34256,33317,8,33345,33388,33657
57705,2,3,4,8,9,33904,33389
57707,2,33265,4,8,33268,33276,33270
57708,33316,33385,33317,8,33345,33290,33430
57709,2,3,4,8,33275,33269,11
57710,2,3,4,8,33275,33570,11
57711,33316,33265,33317,8,33268,33320,33270
57712,33521,33544,33523,8,33268,33290,33270
57713,33416,33689,33418,8,33431,33290,33430
57714,33339,34566,33341,8,33345,33290,33430
57716,2,33265,4,8,33268,33313,33270
57717,33299,33395,33301,8,33326,33290,33430
57719,2,33265,4,8,33268,33296,33270
57720,2,33265,4,8,33268,33296,33270
57721,2,33265,4,8,33268,33269,33270
57722,2,3,4,8,33275,33313,11
57723,2,3,4,8,33275,33313,11
57724,33283,36963,33285,8,9,33290,33291
57727,2,3,4,8,33275,33269,11
57728,2,3,4,8,33275,33296,11
57729,2,3,4,8,33275,33455,11
57730,2,33265,4,8,33268,33276,33270
57732,2,33265,4,8,33268,33313,33270
57733,33416,33529,33418,8,33345,33290,34577
57735,33521,33544,33523,8,33268,33290,33270
57736,33283,33265,33285,8,33268,33290,33270
57737,33316,33385,33317,8,33326,33290,33863
57738,33521,33544,33523,8,33268,33290,33270
57739,2,33365,4,8,33431,33369,33370
57741,33521,33544,33523,8,33268,33290,33270
57742,2,33265,4,8,33268,33276,33270
57743,2,33265,4,8,33268,33296,33270
57744,2,3,4,8,33275,33455,11
57745,33521,33544,33523,8,33268,33290,33270
57746,2,3,4,8,33275,33313,11
57747,33283,34411,33285,34665,33345,33290,34577
57749,2,33265,4,8,33268,33296,33270
57750,2,3,4,8,33275,33269,11
57751,33521,33544,33523,8,33268,33290,33270
57752,33299,33601,33301,8,9,33290,33430
57753,33521,33544,33523,8,33268,33290,33270
57755,33416,33476,33418,8,33431,33290,34435
57757,33521,35659,33523,8,33431,33290,33526
57759,2,3,4,8,33275,33313,11
57760,2,33265,4,8,33268,33296,33270
57761,33426,33621,33428,8,9,33290,33712
57763,2,33265,4,8,33268,33313,33270
57764,2,33265,4,8,33268,33904,33270
57765,33316,33385,33317,8,33268,33290,33270
57766,2,3,4,8,33275,33313,11
57767,2,33265,4,8,33268,33269,33270
57768,2,33265,4,8,33268,33313,33270
57769,2,3,4,8,33275,33296,11
57770,33299,34471,33301,8,33289,33290,33430
57771,2,3,4,8,33309,33439,11
57772,2,33265,4,8,33268,33313,33270
57773,2,33265,4,8,33268,33455,33270
57774,2,3,4,8,33326,33455,11
57775,33283,33323,33285,8,9,33290,33430
57776,33416,33748,33418,8,33289,33752,34553
57777,33416,33265,33418,33751,33268,33290,33270
57779,33283,33265,33285,8,33268,33313,33270
57780,33521,33544,33523,8,33268,33290,33270
57781,2,33365,4,8,33368,33369,33370
57782,2,3,4,8,33309,33313,11
57783,2,3,4,8,33275,33570,11
57784,33521,33544,33523,8,33268,33290,33270
57785,2,3,4,8,33275,10,11
57786,33283,33975,33285,8,33326,33976,33430
57788,33316,34024,33317,8,9,33290,33423
57790,2,3,4,8,33275,33570,11
57791,33283,33975,33285,8,33289,33976,34553
57793,2,3,4,8,33275,33313,11
57794,2,3,4,8,33275,33269,11
57795,33416,33529,33418,8,33326,33422,33430
57797,2,3,4,8,33275,10,11
57798,33347,43529,33502,8,34576,33290,40072
57800,33283,33284,33285,8,33289,33422,33430
57801,33521,36927,33523,8,34576,33290,36052
57803,33299,33395,33301,8,9,33290,33430
57804,33283,33666,33285,8,9,33290,33291
57806,2,3,4,8,33289,33313,33628
57807,33521,33544,33523,8,33268,33290,33270
57808,2,33265,4,8,33268,33313,33270
57809,2,3,4,8,33275,33313,11
57810,2,3,4,8,33275,33269,11
57811,33416,33614,33418,8,9,33617,33618
57813,2,33365,4,8,33368,33369,33370
57814,33416,34207,33418,8,33289,34210,33968
57815,33283,34572,33285,8,9,33290,33595
57817,33416,33529,33418,8,33289,33422,33430
57819,2,3,4,8,33275,33313,11
57820,2,33265,4,8,33268,33296,33270
57821,2,33265,4,8,33268,33269,33270
57822,33316,33265,33317,8,33268,34999,33270
57823,33316,34024,33317,8,9,33290,33430
57824,2,3,4,8,33275,33313,11
57825,2,33265,4,8,33268,33296,33270
57826,2,3,4,8,33275,33439,11
57827,2,33265,4,8,33268,33296,33270
57828,2,33365,4,8,33309,33408,33370
57829,2,33265,4,8,33268,33330,33270
57830,2,33265,4,8,33268,33269,33270
57831,2,3,4,8,33275,33269,11
57832,2,33365,4,8,33309,33408,33370
57833,2,33265,4,8,33268,33313,33270
57834,2,3,4,8,33275,33570,11
57835,2,33265,4,8,33268,33269,33270
57836,2,33365,4,8,33309,33408,33370
57837,33283,33284,33285,36662,33431,33290,33461
57838,33283,34193,33285,8,33275,33504,11
57839,33283,34193,33285,8,33275,33504,11
57840,2,3,4,8,33309,33439,11
57841,33283,33265,33285,8,33268,33976,33270
57842,33357,33458,33359,8,33431,33290,33430
57843,2,3,4,8,33275,33313,11
57844,33283,33447,33285,8,33289,33455,34553
57845,33416,34207,33418,8,33289,34210,33930
57846,2,33265,4,8,33268,33269,33270
57847,2,33265,4,8,33268,33439,33270
57848,2,3,4,8,33275,10,11
57849,2,3,4,8,33289,33455,36029
57850,2,3,4,8,33275,33296,11
57851,2,33265,4,8,33268,33455,33270
57852,33521,33544,33523,8,33268,33290,33270
57853,33316,34256,33317,8,33431,33388,33461
57854,2,33265,4,8,33268,33290,33270
57855,2,3,4,8,33275,33455,11
57856,2,3,4,8,33275,33296,11
57857,2,3,4,8,33309,33439,11
57858,33299,33395,33301,8,33268,33290,33270
57859,2,33730,4,8,33431,33290,33461
57860,33283,35227,33285,8,9,33290,33291
57862,33339,34566,33341,8,33431,33290,33430
57863,2,3,4,8,33275,33313,11
57864,2,33265,4,8,33268,33269,33270
57865,2,3,4,8,33275,33313,11
57866,2,3,4,8,33275,33313,11
57867,2,3,4,8,33275,33313,11
57868,33416,33417,33418,33421,33431,33422,33628
57870,33316,34327,33317,8,9,33290,33678
57873,33416,34207,33418,8,33275,34210,11
57874,2,33365,4,8,33289,33369,33370
57875,2,33265,4,8,33268,33296,33270
57876,2,33365,4,8,33309,33369,33370
57877,33521,33544,33523,8,33268,33290,33270
57878,2,3,4,8,33275,33455,11
57879,2,33365,4,8,33368,33408,33370
57880,2,3,4,8,33275,33570,11
57881,33299,33866,33301,8,33431,33290,33430
57882,2,33265,4,8,33268,33269,33270
57883,33426,33927,33428,8,33309,33844,33930
57884,33416,33689,33418,8,33431,33290,33604
57886,2,34012,4,8,33431,33313,33526
57888,2,3,4,8,33309,33296,11
57889,33521,33544,33523,8,33268,33290,33270
57890,2,3,4,8,33275,33570,11
57891,33416,33265,33418,8,33268,33422,33270
57893,2,3,4,8,33275,33570,11
57894,33339,34566,33341,8,9,33290,33304
57895,2,33265,4,8,33268,33296,33270
57896,2,33265,4,8,33268,33296,33270
57897,2,3,4,8,33275,33276,11
57898,2,33265,4,8,33268,33313,33270
57899,33316,33265,33317,8,33268,33320,33270
57900,2,3,4,8,33275,33570,11
57901,2,3,4,8,33275,33269,11
57902,2,33265,4,8,33268,33313,33270
57903,2,3,4,8,9,33296,11
57904,33521,33544,33523,8,33268,33290,33270
57905,33283,33885,33285,8,9,33330,33430
57906,2,33265,4,8,33268,33296,33270
57907,33416,33529,33418,8,33289,33422,33430
57908,2,33265,4,8,33268,33296,33270
57909,2,33265,4,8,33268,33276,33270
57910,2,33265,4,8,33268,33269,33270
57911,33299,33601,33301,8,33326,33290,33430
57914,2,33265,4,8,33268,33313,33270
57915,33416,33689,33418,8,9,33290,33430
57916,2,3,4,8,33309,33269,11
57918,2,3,4,8,33275,33269,11
57919,2,33365,4,8,33368,33408,33370
57920,33283,34193,33285,8,33289,33504,11
57921,2,33265,4,8,33268,33455,33270
57922,33299,33601,33301,8,9,33290,33430
57923,33521,33544,33523,8,33268,33290,33270
57924,2,3,4,8,33275,33313,11
57925,33283,33584,33285,8,33309,33290,33450
57927,2,33265,4,8,33268,33269,33270
57928,33521,33544,33523,33777,33268,33290,33270
57929,2,33365,4,8,33368,33408,33370
57930,33416,33614,33418,8,33289,33617,33618
57932,2,33265,4,8,33268,10,33270
57933,2,33265,4,8,33268,33296,33270
57934,33521,33544,33523,8,33268,33290,33270
57935,2,3,4,8,33275,33455,11
57936,2,3,4,8,33275,33269,11
57937,2,33265,4,8,33268,33269,33270
57938,33283,33284,33285,36662,33431,33290,34780
57940,2,33265,4,8,33268,33269,33270
57941,33299,34471,33301,8,33289,33290,33430
57942,2,3,4,8,33275,33313,11
57943,2,3,4,8,33275,33296,11
57944,33316,33265,33317,8,33268,34999,33270
57945,33316,33385,33317,8,33268,33320,33270
57946,2,33365,4,8,33309,33408,33968
57947,33347,34597,33502,8,9,33290,33347
57949,2,33265,4,8,33268,33455,33270
57950,2,33365,4,8,33368,33408,33370
57951,2,33265,4,8,33268,33269,33270
57952,33416,33265,33418,8,33268,34210,33270
57953,33416,33689,33418,33421,33326,33422,33423
57954,33416,33614,33418,8,33431,33617,33618
57956,2,33265,4,8,33268,33269,33270
57957,2,33265,4,8,33268,33455,33270
57958,2,33265,4,8,33268,33269,33270
57959,2,33265,4,8,33268,33296,33270
57960,2,3,4,8,33326,33269,11
57961,2,3,4,8,33368,10,33403
57962,33299,33395,33301,8,33268,33290,33270
57964,2,3,4,8,33309,33269,11
57965,2,3,4,8,33275,33570,11
57966,33416,34207,33418,8,33275,34210,11
57967,2,33265,4,8,33268,33296,33270
57968,2,34181,4,8,9,33290,33430
57969,33316,33265,33317,8,33268,33290,33270
57972,33299,33265,33301,8,33268,33290,33270
57973,33416,33476,33418,8,33326,33290,34435
57975,33316,33265,33317,8,33268,33320,33270
57976,2,33265,4,8,33268,33313,33270
57977,2,3,4,8,33275,33313,11
57978,2,33365,4,8,33368,33408,33370
57979,33416,33689,33418,8,9,33422,33430
57981,2,33265,4,8,33268,33269,33270
57983,2,3,4,8,33275,33313,11
57984,33316,33385,33317,8,33345,33290,33430
57986,33316,33385,33317,8,33289,33320,33863
57988,33521,33544,33523,8,33268,33290,33270
57989,33339,35215,33341,8,33268,35218,33270
57990,33416,33689,33418,8,33268,33617,33270
57991,33416,34207,33418,8,33289,34210,33968
57992,2,3,4,8,33275,33313,11
57993,2,3,4,8,33275,33296,11
57994,2,33265,4,8,33268,33296,33270
57995,33521,33544,33523,8,33268,33290,33270
57996,2,33265,4,8,33268,10,33270
57997,33521,34012,33523,8,33431,33290,33526
57998,33521,33544,33523,8,33268,33290,33270
57999,33283,33284,33285,34912,33289,34913,33930
58000,33316,33385,33317,8,33289,33320,33657
58001,2,33265,4,8,33268,33455,33270
58002,2,3,4,8,33275,33296,11
58003,2,33265,4,8,33268,33439,33270
58004,33416,33265,33418,8,33268,34210,33270
58006,2,3,4,8,33275,33269,11
58007,2,33730,4,8,9,33290,33604
58008,2,3,4,8,33275,33276,11
58009,2,33265,4,8,33268,33296,33270
58010,33521,33544,33523,8,33268,33290,33270
58011,33316,34024,33317,8,9,33290,33430
58012,2,33265,4,8,33268,33313,33270
58013,2,3,4,8,33275,33269,11
58014,33283,36494,33285,44965,9,33290,33291
58015,2,3,4,8,33275,33313,11
58016,2,3,4,8,33275,33455,11
58017,2,3,4,8,33275,33313,11
58018,33283,33323,33285,8,33289,33290,33712
58019,2,33265,4,8,33268,33296,33270
58020,2,33265,4,8,33268,33296,33270
58021,33316,34256,33317,8,33326,33388,38612
58023,2,33365,4,8,33368,33369,33370
58024,2,3,4,8,33275,33296,11
58025,2,33265,4,8,33268,33296,33270
58026,2,33265,4,8,33268,33269,33270
58027,2,33265,4,8,33268,10,33270
58028,33521,33544,33523,8,33268,33290,33270
58029,33521,33544,33523,8,33268,33290,33270
58030,2,3,4,8,33275,33296,11
58031,33521,33544,33523,8,33268,33290,33270
58032,2,33730,4,8,9,33290,33430
58034,33521,33544,33523,8,33268,33290,33270
58035,33416,34279,33418,8,33326,33422,34545
58037,2,3,4,8,33326,33296,11
58038,2,33265,4,8,33268,33296,33270
58039,33283,40641,33285,40163,33431,33290,33291
58041,33316,34024,33317,8,9,33388,33863
58042,2,3,4,8,33275,10,11
58043,2,34012,4,8,33289,33276,33526
58044,2,3,4,8,33275,33313,11
58045,33283,33447,33285,8,33431,33290,34553
58047,33299,33790,33301,8,33431,33290,33430
58048,33316,33265,33317,8,33268,33320,33270
58049,2,33265,4,8,33268,33455,33270
58050,33521,33544,33523,8,33268,33290,33270
58051,2,33265,4,8,33268,33296,33270
58052,33316,34024,33317,8,33289,33290,33430
58053,2,3,4,8,33309,33296,11
58054,2,3,4,8,33275,33313,11
58055,2,33265,4,8,33268,33313,33270
58056,33426,33927,33428,8,33309,33844,33930
58057,2,3,4,8,33275,33313,11
58058,2,3,4,8,33431,33455,11
58059,33416,33529,33418,8,33431,33290,33291
58060,2,33265,4,8,33268,33269,33270
58061,2,33265,4,8,33268,33269,33270
58062,2,33265,4,8,33268,33269,33270
58063,2,33265,4,8,33268,33269,33270
58064,34046,34047,34048,8,33326,33290,34046
58066,2,33265,4,8,33268,33296,33270
58067,33339,35272,33341,8,9,35275,35276
58068,33416,33689,33418,33421,9,33422,33430
58070,33521,33544,33523,8,33268,33290,33270
58071,33283,33265,33285,8,33268,33290,33270
58073,33283,33975,33285,8,33309,33976,11
58074,33521,33544,33523,8,33268,33290,33270
58075,2,3,4,8,33275,33276,11
58076,33316,33265,33317,8,33268,34999,33270
58077,2,33265,4,8,33268,33313,33270
58078,33521,33544,33523,8,33268,33290,33270
58079,2,33265,4,8,33268,33313,33270
58080,2,33265,4,8,33268,33455,33270
58081,2,33265,4,8,33268,10,33270
58082,33521,33544,33523,8,33268,33290,33270
58083,2,33265,4,8,33268,33269,33270
58084,2,3,4,8,33275,33296,11
58085,2,33265,4,8,33268,33296,33270
58086,33416,34207,33418,8,9,34210,33657
58088,2,33265,4,8,33268,33276,33270
58089,2,33365,4,8,33368,33369,33370
58090,2,34012,4,8,9,33313,33526
58092,33283,33885,33285,34383,9,33290,34780
58094,2,33265,4,8,33268,33439,33270
58095,2,33265,4,8,33268,33269,33270
58096,2,33265,4,8,33268,33296,33270
58097,33357,44331,33359,8,33326,33290,33430
58098,33316,33265,33317,8,33268,33320,33270
58099,2,3,4,8,33275,33570,11
58100,2,33265,4,8,33268,33296,33270
58102,33299,33395,33301,8,33289,33290,34539
58103,33299,33790,33301,8,33345,33290,33430
58105,33416,33529,33418,8,33289,33290,33739
58106,2,3,4,8,33275,33313,11
58107,33416,34279,33418,8,33431,33290,33430
58108,2,33265,4,8,33268,33296,33270
58109,2,33265,4,8,33268,33408,33270
58111,2,33265,4,8,33268,33269,33270
58112,33357,37994,33359,34005,33345,33290,33461
58114,33283,33584,33285,8,33431,33290,33291
58116,2,3,4,8,33275,33313,11
58117,33316,34256,33317,8,33431,33290,33430
58118,33347,35017,33502,8,9,33290,33347
58120,33339,34566,33341,8,33289,33290,33430
58121,2,3,4,8,33275,33313,11
58122,2,3,4,8,33275,33313,11
58123,33521,33544,33523,8,33268,33290,33270
58124,33521,33544,33523,8,33268,33290,33270
58125,2,3,4,8,33275,33276,11
58126,33521,33544,33523,8,33268,33290,33270
58127,33521,33544,33523,8,33268,33290,33270
58128,33521,33544,33523,8,33268,33290,33270
58129,2,3,4,8,33289,33276,36029
58130,2,3,4,8,33275,33313,11
58131,2,34181,4,8,33431,33290,33430
58132,33521,33544,33523,8,33268,33290,33270
58133,2,3,4,8,33275,33296,11
58134,33316,34024,33317,8,9,33388,33430
58135,2,3,4,8,33275,33296,11
58136,2,33265,4,8,33268,33269,33270
58138,33283,34572,33285,8,9,33290,34780
58140,2,3,4,8,33309,33439,11
58141,33426,33927,33428,8,33309,33844,33930
58142,2,3,4,8,33275,33313,11
58143,2,33265,4,8,33268,33296,33270
58145,2,3,4,8,33275,33313,11
58146,2,33265,4,8,33268,33296,33270
58147,2,33265,4,8,33268,33296,33270
58148,33416,33529,33418,33751,33326,33290,33423
58151,33283,33265,33285,8,33268,33290,33270
58152,2,33265,4,8,33268,10,33270
58153,33416,33476,33418,8,33431,33290,35276
58156,2,33265,4,8,33268,33455,33270
58157,2,3,4,8,33275,33313,11
58158,33316,33265,33317,8,33268,34999,33270
58160,34046,34047,34048,8,33326,33290,34046
58161,2,33265,4,8,33268,33296,33270
58162,2,33365,4,8,33309,33408,33370
58163,33521,33544,33523,8,33268,33290,33270
58164,2,3,4,8,33275,33313,11
58165,33299,33790,33301,8,9,33290,33430
58166,2,33265,4,8,33268,33313,33270
58167,2,33265,4,8,33268,33313,33270
58169,2,33265,4,8,33268,10,33270
58170,33299,34471,33301,8,33289,33290,33430
58171,2,33265,4,8,33268,33455,33270
58172,2,3,4,8,33309,33455,11
58173,33521,33544,33523,8,33268,33290,33270
58174,2,33265,4,8,33268,33296,33270
58175,2,33265,4,8,33268,10,33270
58176,2,3,4,8,9,33296,11
58178,2,33265,4,8,33268,33313,33270
58179,2,3,4,8,33275,33455,11
