personBusinessTitle,personBusinessTitleDetail
33494,8
33336,8
33336,8
33569,8
33832,8
33280,8
37064,8
48191,8
42108,8
34883,8
34067,8
33336,8
45986,8
57376,8
33280,8
33336,8
33644,8
37971,8
33336,8
33609,8
39001,8
33280,8
33336,8
33280,8
36300,8
33336,8
38872,8
33336,8
33336,8
33518,8
33336,8
33691,8
33336,8
33336,8
33336,8
57399,8
36521,8
33489,8
36515,8
56639,8
36526,8
33413,8
33691,8
33308,8
33489,8
33336,8
39597,8
33280,8
33559,8
36028,8
33336,8
57416,8
57418,8
45236,8
57421,35217
33280,8
33280,8
47163,33421
55210,8
57427,8
33336,8
33489,8
57431,35217
33644,8
33336,8
7,8
33518,8
36028,8
33280,8
33280,8
33518,8
33270,8
33280,8
33280,8
33280,8
33280,8
57447,8
33559,8
57450,8
33336,8
33494,8
57454,8
57456,8
33280,8
57459,8
33280,8
33694,8
33280,8
33336,8
33336,8
34659,8
33518,8
34653,8
44431,8
39231,8
33336,8
33336,8
57475,8
33336,8
40499,8
33270,8
57481,57482
33280,8
33518,8
57487,8
33280,8
33336,8
34021,8
33336,8
33489,8
34141,8
33336,8
33336,8
34077,8
33280,8
43316,8
34067,8
33518,8
33708,8
57503,8
33336,8
46108,8
57507,8
33336,8
35660,8
57512,35217
33430,8
33708,8
57516,40163
33489,8
33280,8
33280,8
37773,8
7,8
33280,8
34226,8
36521,33777
33280,8
33333,8
33280,8
33280,8
34226,8
36016,8
33333,8
33609,8
38179,8
33489,8
33518,8
33336,8
33454,8
33336,8
33336,8
33336,8
33518,8
33478,8
33518,8
33280,8
33708,8
33336,8
57549,8
33336,8
34067,8
33280,8
37350,8
33336,8
33280,8
35060,8
33518,8
33336,8
34283,8
38130,8
33336,8
57563,8
57566,8
33333,8
33336,8
33420,8
33336,8
35162,8
37907,8
34677,8
39834,8
33397,8
35042,8
33280,8
33397,8
33280,8
57581,8
33280,8
33280,8
33397,8
33280,8
34226,8
57588,8
33280,8
33333,8
57592,8
33569,8
33413,8
33336,8
33280,8
57598,8
33336,8
33336,8
33708,8
41612,8
57604,8
33280,8
57607,8
33498,8
33280,8
33280,8
33336,8
33691,8
33569,8
33677,8
33770,8
57617,8
33478,8
33336,8
33280,8
34283,8
33518,8
33336,8
41822,8
33336,8
33280,8
33336,8
33708,8
34060,8
33407,8
33280,8
57633,36662
33336,8
37064,8
33691,8
33494,8
38874,8
33280,8
33280,8
33780,8
57643,8
44279,8
33336,8
33489,8
57648,8
33308,8
33336,8
33489,8
33518,8
33280,8
36497,8
33280,8
33518,8
33308,8
35994,8
40282,8
57662,8
33308,8
33518,8
57666,8
33780,8
7,8
57670,8
37456,8
33280,8
33336,8
35123,8
33691,8
33308,8
33569,8
33336,8
44270,8
36521,34005
57682,35217
34077,8
57685,8
33336,8
35375,8
33280,8
33569,8
33280,8
33280,8
33280,8
33280,8
38144,8
34253,8
45848,8
42455,8
33336,8
42482,8
33280,8
34067,8
34668,8
57704,8
33387,8
33559,8
39453,8
33336,8
33569,8
44441,8
33644,8
48781,8
57715,8
33280,8
57718,8
33280,8
33333,8
39350,8
33489,8
33336,8
57726,8
33336,8
33336,8
33336,8
57731,8
33280,8
57734,8
36988,8
33708,8
50736,8
39784,8
46183,8
34141,8
33559,8
33280,8
33336,8
34226,8
33336,8
57748,34665
33280,8
33336,8
34677,8
33518,8
57754,8
57756,8
57758,8
33336,8
33280,8
34936,8
33280,8
34226,8
33708,8
33336,8
33280,8
37173,8
33336,8
33518,8
33823,8
33280,8
33280,8
40144,8
33691,8
37194,8
33708,33751
33280,8
37361,8
33407,8
33336,8
33569,8
34986,8
33489,8
57787,8
36214,8
33569,8
57792,8
33336,8
33336,8
57796,8
33489,8
57799,8
33518,8
57802,8
33478,8
57805,8
41837,8
36988,8
33280,8
33336,8
33336,8
33518,8
34054,8
40122,8
57816,8
56639,8
33336,8
33280,8
33280,8
33270,8
33947,8
33336,8
33280,8
33336,8
33280,8
33413,8
33329,8
33280,8
33336,8
33413,8
33559,8
33569,8
33280,8
35123,8
36850,36662
34194,8
34194,8
42642,8
33336,8
47169,8
33336,8
42750,8
35480,8
33280,8
33565,8
34067,8
36028,8
33336,8
33280,8
33644,8
33616,8
33708,8
33336,8
33336,8
33823,8
33708,8
36850,8
57861,8
33518,8
33336,8
33280,8
33489,8
33336,8
33336,8
57869,33421
57872,8
34209,8
39634,8
33280,8
33933,8
33559,8
33336,8
42164,8
33569,8
34557,8
33280,8
43335,8
57885,8
57887,8
34390,8
34627,8
33569,8
33270,8
33569,8
35927,8
33280,8
33609,8
33336,8
33280,8
34226,8
33569,8
33336,8
33280,8
7,8
33644,8
33518,8
33333,8
33518,8
33280,8
33559,8
33280,8
57913,8
33280,8
33518,8
57917,8
33336,8
42164,8
49338,8
33280,8
33518,8
34986,8
33489,8
35375,8
33280,8
34141,33777
34283,8
57931,8
33280,8
33280,8
34226,8
33336,8
33336,8
33559,8
57939,36662
33280,8
33691,8
33336,8
33336,8
33270,8
40869,8
43733,8
57948,8
33280,8
38322,8
33559,8
39437,8
37471,33421
57955,8
33494,8
33280,8
33280,8
33280,8
40687,8
36883,8
57963,8
34505,8
33569,8
34209,8
33280,8
33518,8
57971,8
56831,8
57974,8
40559,8
50519,8
33336,8
44402,8
57980,8
57982,8
33336,8
57985,8
57987,8
34141,8
34226,8
33270,8
42469,8
38179,8
34067,8
46658,8
37620,8
33280,8
38332,8
40801,8
44279,34912
38320,8
33280,8
33649,8
33280,8
58005,8
33336,8
33622,8
33274,8
33280,8
34770,8
33518,8
33280,8
33336,8
50075,44965
33336,8
33336,8
33336,8
34936,8
33280,8
33280,8
58022,8
34054,8
33336,8
33280,8
33280,8
33280,8
35007,8
34677,8
33336,8
34141,8
39231,8
33780,8
58036,8
54549,8
35340,8
58040,40163
49619,8
33489,8
45074,8
35364,8
58046,8
36877,8
39120,8
33280,8
33780,8
38473,8
33518,8
33442,8
33336,8
33280,8
33929,8
33489,8
34918,8
40456,8
33609,8
34021,8
33280,8
33609,8
58065,8
35340,8
35274,8
58069,33421
37588,8
36560,8
47726,8
35488,8
33336,8
33270,8
33280,8
43047,8
33333,8
33280,8
33280,8
34253,8
33280,8
33336,8
34021,8
35120,8
33559,8
38819,8
58091,8
58093,34383
33565,8
34234,8
33280,8
44503,8
33333,8
33569,8
36841,8
38360,8
58104,8
35613,8
33336,8
36877,8
33280,8
58110,8
33280,8
58113,34005
58115,8
33336,8
33518,8
58119,8
33518,8
33336,8
33336,8
37588,8
34141,8
33336,8
33644,8
33780,8
41676,8
37164,8
33489,8
33518,8
47596,8
33489,8
33518,8
33336,8
58137,8
58139,8
36845,8
35556,8
33336,8
58144,8
33489,8
33280,8
33333,8
58150,33751
33708,8
33280,8
58155,8
33280,8
33336,8
58159,8
36093,8
35596,8
33413,8
39217,8
33336,8
33518,8
33280,8
58168,8
33280,8
33430,8
33280,8
33308,8
40025,8
33280,8
33280,8
7,8
33280,8
33336,8
50489,8
33622,8
7,8
33280,8
58185,8
33270,8
33336,8
48670,8
33280,8
35523,8
33336,8
58193,8
33336,8
33333,8
33333,8
34445,8
33489,8
58201,8
33454,8
33280,8
33280,8
33336,8
33336,8
33280,8
33280,8
34141,8
33482,8
49687,8
33308,8
38819,8
33478,8
33280,8
33336,8
33280,8
33691,8
33336,8
33569,8
58223,8
55309,8
33336,8
33280,8
34283,8
58229,33777
33336,8
33280,8
33336,8
33280,8
33308,8
33336,8
33478,8
33270,8
33280,8
58240,8
33336,8
34067,8
33336,8
33280,8
37592,34005
39792,8
33376,8
7,8
49520,8
41955,8
33336,8
58254,8
33280,8
58257,8
33280,8
33280,8
33708,8
33708,8
33336,8
58264,8
33280,8
33280,8
33333,8
36028,8
33770,8
37926,8
33518,8
33489,8
33677,8
44999,8
33280,8
33336,8
33336,8
33518,8
33336,8
33336,8
58282,8
33489,8
44696,8
58287,34383
34283,8
34141,8
39102,8
58292,8
45927,8
41819,8
33518,8
33397,8
33280,8
58300,8
36839,8
33280,8
58305,8
58307,8
58309,8
33280,8
33336,8
34986,8
34743,8
58315,8
33489,8
33333,8
33336,8
33708,8
33336,8
33336,8
42423,8
33280,8
50467,8
33280,8
33336,8
33280,8
33376,8
33336,8
36877,8
33518,8
33622,8
33280,8
33336,8
33280,8
33336,8
33280,8
58340,8
33518,8
33559,8
33518,8
33280,8
33280,8
33336,8
33280,8
33280,8
34568,8
33280,8
33518,8
33336,8
33280,8
58356,8
58358,8
33280,8
35690,8
33336,8
34936,35217
37832,8
34226,8
33280,8
54581,8
33336,8
34226,8
58371,8
58373,8
36377,8
33280,8
33609,8
33691,8
58379,8
33336,8
33280,8
33518,36662
33376,8
33336,8
33518,8
33569,8
33489,8
33518,8
33280,8
33336,8
33691,8
33708,8
33336,8
54128,8
38471,8
58399,8
35165,8
33280,8
33280,8
33565,8
33336,8
36845,8
33336,8
38588,8
58409,43694
33280,8
33280,8
33280,8
47978,8
33336,8
45848,8
33336,8
58418,8
36000,8
33569,8
33280,8
42010,8
33518,8
33336,8
33280,8
36940,8
33280,8
34693,8
33336,8
33280,8
33280,8
39288,33421
58434,8
58436,8
33308,8
33708,8
33280,8
33280,8
58443,8
33280,8
34659,8
33413,8
33280,8
33691,8
33518,8
33336,8
33376,8
33280,8
33336,8
33336,8
36400,8
33280,8
34080,8
33489,8
33336,8
33569,8
58462,8
34677,8
33280,8
35556,8
58467,8
34711,8
33569,8
58472,55976
34246,8
33691,8
33569,8
33413,8
58478,8
33280,8
34021,8
50041,8
33336,8
33280,8
40783,8
33622,8
33559,8
36171,8
33518,8
33280,8
58491,8
58493,8
34333,8
58496,8
33336,8
34077,8
33336,8
33569,8
33280,8
58503,8
33336,8
33336,8
33336,8
33478,8
33336,8
35375,8
34226,8
33482,8
33280,8
58514,8
42480,8
33280,8
33280,8
33518,8
33397,8
34670,8
33280,8
33336,8
35123,8
33336,8
34390,8
33336,8
33336,8
33862,8
33267,8
33336,8
36757,8
33336,8
33280,8
33691,8
33336,8
42679,8
33691,8
33280,8
58541,8
52918,8
33442,8
33336,8
33280,8
33518,8
33336,8
33482,8
33336,8
33672,8
43280,8
33565,8
36300,8
34394,8
33494,8
33280,8
33280,8
33336,8
33694,8
33280,8
33280,8
43187,8
33336,8
34054,8
58567,8
36400,8
33333,8
33336,8
34021,8
7,8
33280,8
33280,8
36883,8
33376,8
35757,8
33644,8
34883,8
35975,8
33336,8
34918,8
48561,8
42518,8
58588,8
33280,8
33609,8
33280,8
36850,8
33336,8
35556,8
33280,8
33280,8
33336,8
33691,8
34743,8
58601,8
33336,8
39782,8
36978,8
35346,8
33280,8
58609,8
45848,8
34627,8
39820,8
33569,8
33336,8
36515,8
50623,8
52199,8
34283,8
33333,8
33280,8
33280,8
58623,8
33644,8
33489,8
33280,8
58628,8
33336,8
37645,8
33336,8
33397,8
33280,8
33336,8
33280,8
33280,8
38360,8
33336,8
42379,8
33336,8
33559,8
58643,8
33280,8
33708,8
58647,8
33644,8
34390,8
33518,8
33489,8
33308,8
33407,8
45927,8
58658,8
50041,8
33336,8
34082,8
34226,8
33308,8
33336,8
33280,8
34178,8
34067,8
33280,8
33336,8
33518,8
58672,8
33280,8
33333,8
33336,8
58677,8
34557,8
33336,8
33280,8
33336,8
58683,43694
58685,8
35318,8
33280,8
36850,8
33569,8
33609,8
33280,8
33489,8
33280,8
33333,8
33569,8
33694,8
58699,8
33559,8
33336,8
33489,8
33280,8
33280,8
58706,8
33518,8
33280,8
33336,8
33280,8
33280,8
33280,8
33336,8
58715,8
34986,8
33280,8
33280,8
33407,8
33518,8
48651,8
33518,35227
40667,8
33336,8
33336,8
58728,8
33336,8
33947,8
42482,8
33336,8
33518,8
37361,8
33280,8
33336,8
33336,8
33336,8
43939,8
33336,8
33280,8
33569,8
33280,8
33478,8
33947,8
34653,8
55768,8
33280,8
33489,8
58751,8
33280,8
40848,8
33280,8
33569,8
33644,8
46871,8
33280,8
40427,8
33569,8
33691,8
33336,8
33609,8
55714,8
34918,8
33280,8
34283,8
33518,8
33280,8
33280,8
33280,8
35639,8
35975,8
33336,8
33280,8
33518,8
58780,33344
49878,8
35895,8
34054,8
33489,8
33336,8
58787,8
33336,8
36431,8
33336,8
33691,8
58793,8
38440,8
33280,8
33280,8
58799,8
38360,8
33336,8
39120,8
33280,8
58805,8
36877,8
35402,8
33336,8
33494,8
33280,8
51800,8
51800,8
33280,8
36377,8
33280,8
58817,8
33489,8
33336,8
53840,8
33336,8
33336,8
33569,8
33694,8
33280,8
33280,8
33280,8
58829,8
35562,8
50745,8
33569,8
38025,8
33280,8
33280,8
34246,8
33280,8
35042,8
33280,8
45690,8
33780,8
34067,8
35042,8
33280,8
40359,8
33489,8
33569,8
41940,8
41828,8
33336,8
33336,8
33336,8
33336,8
33336,8
33280,8
33280,8
33280,8
33559,8
44045,8
58861,8
33336,8
33694,8
33280,8
58866,8
33691,8
33280,8
45383,8
34568,8
33336,8
48332,8
36307,8
58876,8
33280,8
37818,8
58880,8
7,8
58883,8
40025,8
33270,8
58887,8
33280,8
33708,8
33397,33344
33336,8
33280,8
36877,8
58895,8
36220,8
33280,8
34936,8
33809,8
34333,8
44402,8
38933,8
58904,8
53178,8
37773,8
39792,8
33280,8
33333,8
58912,8
33489,8
33280,8
33569,8
58917,35217
33947,8
33280,8
35556,8
33565,8
33336,8
34903,8
58925,8
33336,8
33280,8
58929,8
58931,8
58933,8
34226,8
53525,8
33336,8
33489,8
33280,8
45986,8
33336,8
33559,8
33518,8
33280,8
33336,8
33677,8
33280,8
56105,8
42910,8
35293,8
33489,8
42576,8
58953,8
53826,8
33280,8
34021,8
33518,8
34390,8
33336,8
33336,8
34809,8
35556,8
33280,8
58966,8
49285,8
33280,8
33585,8
33336,8
58972,8
33280,8
33489,8
33280,8
33559,8
33280,8
34568,8
33518,8
33336,8
33336,8
33280,8
33280,8
45383,8
33280,8
33280,8
37064,8
58989,8
33270,8
33336,8
33270,8
58994,8
33336,8
34269,8
34194,8
33336,8
33336,8
59001,33288
33280,8
39952,8
53997,8
33280,8
59008,8
59010,33344
7,8
33336,8
33336,8
33708,8
33280,8
33280,8
33280,8
33280,8
37080,8
33336,8
33280,8
33708,8
7,8
33708,8
33336,8
33336,8
33489,8
33280,8
52528,8
59033,8
34918,8
34067,8
59037,8
33280,8
59040,8
59042,8
34067,8
33823,8
33569,8
33336,8
33280,8
59050,8
33280,8
33280,8
36877,8
33708,8
33569,8
33336,8
33644,8
35763,8
33708,8
33280,8
33280,8
35042,8
33336,8
39397,8
59066,34665
35060,8
33280,8
59070,8
33280,8
33336,8
59074,8
33569,8
33280,8
33518,8
33336,8
33308,8
37158,8
52363,8
33691,8
33559,8
59085,8
59087,8
59089,8
33336,8
33336,8
59093,8
33280,8
33336,8
59097,8
36515,8
33489,8
33944,8
33280,8
36985,8
33947,8
33280,8
33336,8
33280,8
33569,8
33336,8
33518,8
38144,8
33280,8
33336,8
59117,8
37054,8
33280,8
33336,8
59122,8
38144,8
33336,8
59126,36172
33280,8
40144,8
33518,8
35318,8
33333,8
35318,8
33518,8
37880,8
33691,8
33336,8
33336,8
34653,8
43047,8
34141,8
33336,8
33280,8
59144,33421
33336,8
33518,8
34560,8
37471,8
33336,8
34640,8
33336,8
33336,8
35988,8
33280,8
33280,8
59161,8
33336,8
34557,8
33518,8
33518,8
33569,8
59169,8
33280,8
33944,8
59174,33421
33336,8
33336,8
33336,8
33694,8
38360,8
33280,8
35763,8
36495,33288
35042,8
37491,8
33280,8
33270,8
35596,8
59189,33344
34246,8
34674,8
35234,8
33569,8
33336,8
47726,8
33622,8
33518,8
33336,8
33280,8
46212,8
59203,8
34141,8
59206,8
33559,8
33518,8
33280,8
55236,8
34246,8
33280,8
33280,8
51605,8
33518,8
33336,8
33280,8
59219,8
59221,8
33336,8
59224,8
33336,8
33280,8
45756,33344
36249,8
34986,8
59232,8
33518,8
33569,8
59237,8
44402,8
35318,8
51813,8
33336,8
33280,8
38933,8
59245,8
33569,8
33280,8
33489,8
33336,8
33280,8
34226,8
33489,8
33559,8
33280,8
59256,8
59258,33344
33270,8
33280,8
33280,8
38179,8
45634,8
35060,8
36757,8
44061,8
36231,8
51518,8
34310,8
37249,8
38588,8
38933,8
33644,8
59275,8
33280,8
33336,8
33280,8
33518,8
33280,8
33280,8
33333,8
59284,8
33280,8
33280,8
33280,8
45848,8
33677,8
7,8
33518,8
33336,8
33518,8
33569,8
34067,8
33691,8
45899,8
59299,8
33336,8
33559,8
33336,8
33280,8
37476,8
33280,8
33397,8
33569,8
50101,8
34557,8
33336,8
33336,8
33280,8
33559,8
37366,8
33336,8
36199,8
33622,8
33280,8
41837,8
33518,8
33569,8
35556,8
33308,8
33336,8
33489,8
33559,8
34557,8
33336,8
33280,8
33569,8
33280,8
33280,8
59336,8
33280,8
33336,8
34748,8
33280,8
48670,8
33708,8
59344,33421
33644,8
33708,8
33336,8
33336,8
33336,8
36877,8
33862,8
33280,8
59354,8
33336,8
33735,8
54904,33421
59085,8
59360,8
33336,8
33489,8
34226,8
34936,8
33677,8
59367,8
33622,8
33280,8
33280,8
33376,8
33336,8
33518,8
33280,8
33336,8
33280,8
41955,8
33280,8
33708,8
33280,8
33691,34665
33336,8
33333,8
33336,8
33280,8
33336,8
59388,8
33336,8
33280,8
34283,8
33336,8
33336,8
59395,8
35165,8
48568,33344
33336,8
33569,8
33280,8
35042,8
36114,8
33489,8
35375,8
33280,8
33280,8
33518,8
33559,8
33280,8
33569,8
33336,8
33280,8
36560,8
38728,8
33569,8
33644,8
36632,8
33336,8
33280,8
36850,8
48983,8
59424,8
33280,8
33333,8
33280,8
59429,8
34077,8
33622,8
33280,8
33280,8
33280,8
33280,8
33559,8
33280,8
33489,8
41822,8
39952,8
33336,8
36249,8
42764,8
33280,8
33270,8
33336,8
33489,8
7,8
33280,8
37588,8
36632,8
33518,8
33336,8
33280,8
33489,8
59457,8
33336,8
33518,8
59461,8
33280,8
33413,8
33336,8
33862,8
36093,8
33280,8
33708,8
35042,8
33708,8
33336,8
36400,8
33397,8
33336,8
42624,8
33336,8
33336,8
59479,8
33336,8
33280,8
33280,8
33518,35217
33280,8
33489,8
7,8
33708,8
33518,8
33280,8
37080,33777
33569,8
33518,8
33518,8
42842,8
50815,8
59498,8
33280,8
33518,8
52000,8
33489,8
33280,8
33489,8
33336,8
59507,8
33280,8
33336,8
37964,8
33280,8
45848,35217
33280,8
33280,8
50547,8
7,8
33336,8
50044,8
58491,8
33336,8
33518,33751
33329,8
33603,8
33280,8
59526,8
33518,8
57459,8
33376,8
33280,8
50013,8
33280,8
33280,8
33336,8
33691,8
33336,8
33947,8
33569,8
33823,8
33336,8
59542,8
33518,8
33280,8
33397,8
35318,8
34748,8
33569,8
33280,8
59551,33421
35165,8
33280,8
33518,8
50041,8
33333,8
33280,8
33413,8
33336,8
34659,8
33336,8
33336,8
34141,8
33336,8
59567,8
33489,8
34141,8
59571,8
59573,8
33336,8
33489,8
33609,8
33336,8
33494,8
33569,8
41783,8
33280,8
33280,8
33518,8
33280,8
48278,8
59587,8
33280,8
33694,8
33280,8
33336,8
33336,8
45466,8
33708,8
33569,8
33442,8
34004,34005
33559,8
7,8
59602,8
40746,8
33714,8
33270,8
34743,8
33333,8
33280,8
59542,33777
33489,8
33336,8
33280,8
33489,8
33280,8
33336,8
33336,8
33336,8
59619,40163
50041,8
40667,8
49878,8
37551,8
33280,8
44479,8
33336,8
33336,8
36877,8
33518,8
37064,8
33565,8
36495,8
33280,8
33489,8
33518,8
33518,8
33644,8
33569,8
33518,8
33280,8
34918,8
33482,8
33267,8
33280,8
33280,8
34080,8
33559,8
33336,8
33677,8
33489,8
33489,8
43407,8
37378,8
33336,8
33280,8
33735,8
33308,8
33280,8
33336,8
33336,8
33280,8
33336,8
33336,8
37578,8
33336,8
33280,8
33336,8
44404,8
36199,8
59671,8
33569,8
33482,8
33336,8
33336,8
59678,8
33280,8
33336,8
36553,8
59683,59684
33280,8
59688,8
39217,8
33280,8
33559,8
34610,8
33735,8
33708,8
33280,8
59697,8
38933,8
33518,8
59701,8
59256,8
33280,8
33280,8
59706,8
33518,35217
33280,8
33336,8
33280,8
35340,8
49984,33777
33616,8
36089,8
59716,8
33336,8
35988,8
34358,8
33280,8
35810,8
38360,8
35318,8
34226,8
33708,8
59727,8
39618,8
33569,8
33708,8
33280,8
39634,8
42108,8
33336,8
33336,8
33280,8
33376,8
33336,8
33694,8
37732,8
37592,8
33489,8
33336,8
33336,8
33336,8
33270,8
33489,8
33280,8
33280,8
33336,8
7,8
33336,8
35340,8
33336,8
33336,8
33559,8
33336,8
33518,8
36028,8
33336,8
33274,8
33336,8
59766,8
34496,8
59769,8
34310,8
33280,8
33376,8
44169,8
33336,8
34067,8
33336,8
35318,8
34194,8
33569,8
59781,8
34936,8
33336,8
33280,8
37968,8
35424,8
34226,8
34054,8
33518,8
35162,8
33336,8
33270,8
33280,8
59795,8
33333,8
33336,8
33336,8
33518,8
33559,8
59802,8
36214,8
33708,8
33694,8
33559,8
33489,8
34067,8
33280,8
50718,8
33280,8
33622,8
39377,8
59816,8
33280,8
33489,8
37860,8
59821,8
33518,8
33559,8
33336,8
59826,8
33407,8
35653,8
33569,8
34557,8
42642,8
33569,8
33518,8
33559,8
33336,8
33336,8
34936,8
33677,8
33336,8
33518,8
40887,8
33336,8
41019,8
39263,8
33569,8
33308,8
33518,8
33708,8
33569,8
34021,8
33280,8
33270,8
33280,8
33569,8
59858,8
33518,8
33336,8
33280,8
59863,8
33489,8
33708,8
33336,8
43588,8
33336,8
59870,8
33489,8
33336,8
33336,8
33336,8
34688,8
33280,8
34872,8
33336,8
33336,8
33336,8
59882,8
33336,8
34223,8
33809,8
33336,8
59889,8
33569,8
57087,8
33336,8
33280,8
33489,8
33691,8
41145,8
59899,33751
33280,8
33280,8
37832,8
33559,8
59905,8
33280,8
59908,8
33336,8
33442,8
33336,8
40559,8
33407,8
35722,8
33336,8
34209,8
59919,8
34226,8
33280,8
36220,8
33336,8
40667,8
33489,8
33280,8
33280,8
33280,8
33569,8
59931,8
33644,8
36016,8
59935,8
34226,8
33280,8
33336,8
33376,8
34743,8
36978,8
34021,8
59944,8
33280,8
33280,8
59948,8
33489,8
59951,8
40146,8
59954,59955
33518,8
33336,8
33336,8
34054,8
33280,8
33616,46088
33280,8
33489,8
33280,8
33708,8
59967,8
33518,8
33609,8
33336,8
33644,8
35274,8
33280,8
59975,8
37080,8
34670,8
33280,8
33333,8
59982,8
33336,8
33336,8
34627,8
33280,8
59988,8
33280,8
33489,8
7,8
33280,8
33280,8
33280,8
33336,8
33280,8
33280,8
33329,8
33280,8
33569,8
60002,8
47835,8
37080,8
45866,8
33336,8
33336,8
33280,8
33489,8
34748,8
33336,8
37592,8
33336,8
53601,8
60017,8
33336,8
54783,33344
33708,8
33489,8
60023,8
34743,8
40801,8
33518,8
41017,8
45866,8
60030,8
34067,8
33559,8
33489,8
33559,8
33489,8
34054,8
33280,8
33518,8
33308,8
33708,8
42108,8
33280,8
33609,8
33280,8
33336,8
60048,8
33280,8
33336,8
53041,8
42642,8
33336,8
50264,8
33280,8
48781,8
33280,8
36300,8
33518,8
33280,8
41612,8
33644,8
46393,8
35193,8
33280,8
49482,8
33280,8
34226,8
60071,8
33336,8
37837,8
33336,8
47549,8
38827,8
33616,8
33407,8
7,8
33308,8
33280,8
42208,8
33280,8
33280,8
33397,8
33280,8
60089,8
45261,8
33280,8
60093,8
36012,8
34390,8
33518,8
43220,8
33280,8
33280,8
33413,8
33280,8
34650,8
33336,8
35318,8
60106,8
43588,8
43187,8
60110,33777
35975,8
33280,8
33280,8
33336,8
60116,8
35886,8
33518,8
39829,8
36300,8
38406,8
60124,8
33413,8
33280,8
35690,8
34283,8
39773,8
33280,8
45074,8
60133,8
34310,8
33644,8
33336,8
36850,8
33336,8
34226,8
33397,8
33280,8
33336,8
44805,8
60145,8
60147,8
33280,8
60150,8
33280,8
51916,8
34067,8
33565,8
60157,8
33280,8
33336,8
45349,8
34918,8
37551,8
33280,8
34253,8
33280,8
39133,8
37832,8
34918,8
33489,8
54893,8
33280,8
7,8
60175,8
33308,8
60178,8
33518,8
33280,8
33691,40163
60183,8
38360,8
34067,8
33270,8
52258,8
60189,8
33569,8
33336,8
37592,8
33336,8
33280,8
33691,8
33280,8
33489,8
33280,8
33407,8
34640,8
33691,8
58567,8
33333,8
33489,8
33559,8
39120,8
33336,8
33609,8
52528,8
33280,8
33280,8
33336,8
33280,8
39056,8
33407,8
50168,8
33280,8
33280,8
60220,33421
34743,8
36757,8
39969,8
33518,8
33489,8
33336,8
34727,8
33280,8
60230,8
33387,8
42017,8
46929,8
60235,8
33333,8
33397,33344
33280,8
60241,8
33336,8
33569,8
49567,8
34215,8
33478,8
33280,8
60250,36172
34067,8
60253,8
60255,8
33336,8
33336,8
49054,8
33336,8
37064,8
33336,8
33336,8
33270,8
33518,8
36431,8
36757,8
60269,8
33407,8
33336,8
33280,8
33336,8
33280,8
33280,8
33489,8
33336,8
36214,8
33336,8
33489,8
33280,8
60283,8
35467,8
33336,8
33333,8
33280,8
34215,8
33280,8
60291,8
42842,8
34748,8
60295,8
60297,8
33280,8
60300,8
35037,8
33280,8
34903,8
33336,8
41577,8
33569,8
42889,8
33489,8
33336,8
40025,8
33559,8
33280,8
33336,8
33336,8
46502,8
39719,8
35467,34005
33518,8
33336,8
33585,8
33442,8
33267,8
33336,8
33336,8
60327,8
33569,8
33609,8
33280,8
33569,8
33518,8
60335,33288
37926,8
36850,8
33518,8
33280,8
60342,8
33714,8
60346,8
34246,8
33708,8
35116,8
37964,8
33280,8
33280,8
33708,8
40025,8
33407,8
33280,8
33280,8
33336,8
37560,8
33336,8
60362,33614
33280,8
35239,8
33609,8
33336,8
33333,8
34067,8
33280,8
59919,8
33336,8
38198,8
33280,8
60375,8
33336,8
33489,8
60379,8
33823,8
33569,8
33336,8
33336,8
60385,8
33280,8
33691,8
60389,8
33280,8
33644,8
33442,8
34627,8
33622,8
60396,8
33336,8
35123,8
33336,8
34557,8
37829,8
43933,8
36877,8
33609,8
34283,8
33280,8
33280,8
33336,8
33489,8
38796,8
36533,8
33336,8
33336,8
33280,8
40801,8
33280,8
60419,8
43276,8
35042,8
35757,8
33336,8
33280,8
36955,8
33336,8
34141,8
33336,8
33780,8
33569,8
33482,8
33336,8
33336,8
33694,8
33336,8
33280,8
40395,8
33518,40163
33489,8
33336,8
33336,8
60443,8
33518,8
33708,8
33817,8
38408,8
33336,8
60450,8
60452,8
60454,8
48568,33344
33336,8
33280,8
33518,35217
33280,8
38198,8
33518,8
34226,8
33336,8
33336,8
33677,8
33280,8
34568,8
33336,8
34194,8
37926,8
33376,8
33280,8
33336,8
33336,8
33333,8
42469,8
33280,8
33333,8
60480,8
33569,8
33336,8
33336,8
7,8
60487,8
33336,8
60490,8
51907,8
33280,8
33280,8
38320,8
33336,8
33336,8
33407,8
33518,8
33336,8
33336,8
36845,8
33413,8
33336,8
33336,8
33336,8
33333,8
33336,8
60509,8
38248,8
33559,8
38408,8
60515,8
33336,8
33765,8
33280,8
33336,8
33518,8
34226,8
60523,8
33336,8
60527,33344
53375,8
34770,8
33518,8
34809,8
40887,8
38198,8
33518,8
34054,8
36307,8
34067,8
33823,8
33336,8
33280,8
33333,8
33280,8
33336,8
33565,8
33280,8
36495,8
33569,8
60549,8
43748,8
60552,8
33336,8
33280,8
33708,8
33489,8
33518,8
33407,8
33280,8
33518,8
33336,8
33518,8
33569,8
33569,8
33280,8
33280,8
60568,8
33336,8
34743,8
33280,8
33489,8
57887,8
33280,8
33280,8
33336,8
33708,8
60580,8
34226,8
33336,8
37578,8
33280,8
33336,8
39754,8
33518,8
33336,8
35596,8
